f1,accuracy,brier_score,roc_auc,model__n_estimators,model__max_depth,model__min_samples_split,model__min_samples_leaf,model__min_weight_fraction_leaf,model__max_leaf_nodes,model__max_features,model__criterion
0.672926804736389,0.6796677135042042,0.23276205089427932,0.731786207140437,19,,44,13,0.3157894736842105,22.0,0.43157894736842106,gini
0.6757302862062669,0.6799716340796272,0.23023463499592076,0.7344531386210594,25,21.0,43,33,0.3157894736842105,44.0,0.5736842105263158,entropy
0.6454406458120909,0.6453246884814102,0.2266931059847958,0.6972548579380039,3,5.0,58,17,0.13157894736842105,38.0,0.43157894736842106,gini
0.671212111380491,0.6780468037686151,0.22693442639688557,0.7295777245408521,8,25.0,24,47,0.2631578947368421,28.0,0.6210526315789474,gini
0.6047491478302441,0.6361057643602472,0.24111249694963016,0.7355997748258971,44,11.0,18,3,0.3421052631578947,,0.24210526315789474,gini
0.6989357992191758,0.7031709046702461,0.2288017252217505,0.7685099198320982,424,25.0,6,43,0.2631578947368421,40.0,0.5263157894736842,gini
0.7066617046304567,0.7087427818863337,0.21813616225846935,0.7710149817261922,158,17.0,44,27,0.2631578947368421,26.0,0.9526315789473684,entropy
0.6327839532803384,0.6566710566305339,0.23976495991385388,0.7509674550227476,89,7.0,14,27,0.3157894736842105,44.0,0.19473684210526315,entropy
0.7132821858919379,0.7150238071117415,0.21174391853080088,0.7794804341961992,562,,21,19,0.15789473684210525,28.0,0.6684210526315789,entropy
0.5704473698706272,0.6222267247492655,0.24195899005752955,0.7678578565859724,319,27.0,30,44,0.15789473684210525,33.0,0.1,gini
0.35614347451687645,0.5203120251241009,0.2496052093934702,0.4936676568405886,368,3.0,20,33,0.5,22.0,,gini
0.6846855336866187,0.695167662850775,0.23385547054135164,0.7781224813890066,241,17.0,16,52,0.15789473684210525,10.0,sqrt,gini
0.7189609461276298,0.7199878431769831,0.19229724907938442,0.7866889661399994,21,30.0,41,55,0.05263157894736842,30.0,1.0,gini
0.7099326349171894,0.711376760206666,0.21230777463284725,0.7720217065203445,119,23.0,33,26,0.18421052631578946,10.0,0.8105263157894737,gini
0.35614347451687645,0.5203120251241009,0.2466654778802108,0.6080558749222829,8,25.0,16,12,0.42105263157894735,30.0,log2,gini
0.4379454026694519,0.5308479384054301,0.24612333438707254,0.5960769498366706,9,27.0,10,52,0.3684210526315789,43.0,0.24210526315789474,entropy
0.37245064176669224,0.5262891297740857,0.24577116489305492,0.7055507513479194,58,25.0,55,59,0.4473684210526315,29.0,0.19473684210526315,entropy
0.6748046462222229,0.6843278289940229,0.23415817552342227,0.7583339912562049,58,15.0,50,16,0.21052631578947367,50.0,0.24210526315789474,entropy
0.7218841545865112,0.7229257420727383,0.19763463642024134,0.7892200982278847,488,13.0,19,29,0.05263157894736842,46.0,0.4789473684210527,gini
0.3896771340188243,0.531455779556276,0.24704560348336563,0.6478988616289514,25,19.0,22,58,0.4473684210526315,6.0,0.2894736842105263,gini
0.7074675805016454,0.7092493161787053,0.20605438072695068,0.7692161794747802,19,23.0,46,10,0.15789473684210525,5.0,1.0,entropy
0.7105146639899491,0.7118832944990375,0.20584740366257126,0.7722107154253307,33,27.0,28,4,0.15789473684210525,54.0,1.0,entropy
0.35614347451687645,0.5203120251241009,0.2487555670208861,0.6925883138094722,988,,56,57,0.47368421052631576,25.0,0.1,gini
0.6735610483843851,0.6785533380609867,0.233168618172079,0.7413384453940466,38,17.0,50,25,0.3421052631578947,35.0,0.5736842105263158,gini
0.6753631030108642,0.686252659305035,0.2361246298828627,0.760241659182794,1737,13.0,19,28,0.39473684210526316,2.0,0.7631578947368421,entropy
0.6047093531235618,0.6407658798500658,0.24119867526273137,0.7594731847085565,368,23.0,48,11,0.3684210526315789,60.0,0.2894736842105263,gini
0.6987207581779864,0.702157836085503,0.2285693883527447,0.7643365300160863,562,,7,42,0.3421052631578947,9.0,0.9052631578947369,gini
0.6512148062480497,0.6555566811873164,0.22937174730148846,0.7085291065078441,5,15.0,26,21,0.15789473684210525,30.0,0.5263157894736842,entropy
0.6897146877329012,0.6921284570965455,0.2290558782957257,0.7493763713579857,44,15.0,50,54,0.3421052631578947,17.0,,entropy
0.654010829602082,0.655455374328842,0.2293646298254387,0.6898136885787879,3,1.0,24,15,0.05263157894736842,50.0,0.8105263157894737,gini
0.708905750964453,0.7103636916219228,0.19582179380568737,0.7731648886301059,3,13.0,14,54,0.0,40.0,0.2894736842105263,gini
0.6341827765208436,0.651301793131395,0.24087308301199967,0.6799762818804751,10,30.0,44,8,0.47368421052631576,14.0,0.9052631578947369,entropy
0.7093875841850401,0.7135042042346267,0.22584092238773784,0.7855149027754476,424,9.0,40,39,0.07894736842105263,50.0,0.19473684210526315,entropy
0.6571240614024908,0.6602167966771351,0.23328674529313292,0.7119371058630797,8,,21,37,0.3157894736842105,26.0,0.9526315789473684,gini
0.663111377778544,0.6637625367237362,0.2312999387979998,0.7080726108353317,6,13.0,8,45,0.23684210526315788,55.0,0.8578947368421053,gini
0.695069128150834,0.7003343126329653,0.23167001604168086,0.7657628245615766,858,1.0,24,35,0.3421052631578947,43.0,0.7157894736842105,gini
0.4182857988591181,0.542903454563874,0.24521009145314204,0.7183609208617474,78,19.0,2,55,0.3421052631578947,53.0,0.1,gini
0.6067713724074777,0.6410698004254888,0.24126000405331519,0.7508387899811505,182,21.0,42,58,0.3684210526315789,46.0,0.2894736842105263,entropy
0.35614347451687645,0.5203120251241009,0.24828377776446475,0.7185349209012228,647,15.0,41,52,0.4473684210526315,50.0,0.1,entropy
0.711277189446645,0.7128963630837808,0.2083926172665303,0.7755333698480528,182,15.0,22,55,0.18421052631578946,54.0,,entropy
0.5559882158558584,0.607435923412015,0.24379308567966204,0.7060329060124282,58,13.0,50,30,0.47368421052631576,40.0,0.8578947368421053,entropy
0.5095945012829278,0.581703981359538,0.24429004113519656,0.7103392373687033,33,,33,55,0.2631578947368421,12.0,0.1,gini
0.35614347451687645,0.5203120251241009,0.24960520939347014,0.4936676568405886,38,15.0,23,18,0.5,45.0,0.43157894736842106,gini
0.6848309506543964,0.6935467531151859,0.2347775504480331,0.7669352636790389,2000,11.0,7,16,0.3421052631578947,32.0,0.5736842105263158,gini
0.3588537026264882,0.5215277074257927,0.24531383253829286,0.757918389602187,1137,30.0,43,46,0.39473684210526316,29.0,sqrt,gini
0.7001188790447229,0.7019552223685543,0.21325610862746314,0.762335724882972,29,13.0,27,45,0.18421052631578946,20.0,0.8578947368421053,entropy
0.61679094451097,0.6425894033026036,0.24176233864669364,0.7187431329300267,67,21.0,29,48,0.4473684210526315,22.0,0.7157894736842105,entropy
0.7149551397800532,0.7157329551210617,0.2088775469350522,0.7790069353294714,25,17.0,18,15,0.07894736842105263,47.0,0.33684210526315794,entropy
0.6343120435771539,0.6430959375949752,0.23870164353671378,0.6833539345432534,9,9.0,14,14,0.39473684210526316,18.0,0.6684210526315789,entropy
0.6220905003338743,0.6364096849356702,0.24231628234473235,0.6550644641053728,8,11.0,20,15,0.2894736842105263,12.0,0.4789473684210527,gini
0.7252307452668548,0.7259649478269679,0.1917888529682648,0.7918802859990723,119,7.0,19,3,0.02631578947368421,36.0,0.4789473684210527,gini
0.7281106725909509,0.7289028467227231,0.18608650136259816,0.7975014556543537,488,30.0,8,56,0.0,37.0,0.4789473684210527,entropy
0.6830579612124714,0.6935467531151859,0.2301321114976014,0.778419142923875,67,27.0,23,12,0.02631578947368421,17.0,0.1,gini
0.6338826329606969,0.6445142336136156,0.23973805603712858,0.6868086258622902,6,23.0,33,5,0.47368421052631576,41.0,0.8578947368421053,gini
0.6952275443045988,0.6997264714821193,0.22842541431715577,0.7665725220157441,137,7.0,53,37,0.23684210526315788,6.0,0.38421052631578945,gini
0.35614347451687645,0.5203120251241009,0.2496052093934702,0.4936676568405886,89,25.0,40,39,0.5,15.0,0.24210526315789474,entropy
0.4477836915383795,0.5538445952791003,0.24557677136483194,0.6823774742011994,58,27.0,21,56,0.47368421052631576,28.0,0.4789473684210527,gini
0.7117304918002767,0.7132002836592037,0.20649557931663906,0.7756511586021771,103,5.0,50,14,0.15789473684210525,17.0,0.8578947368421053,gini
0.7055940472814527,0.7083375544524364,0.21868435007040127,0.7709567349919568,12,13.0,13,36,0.05263157894736842,11.0,sqrt,entropy
0.7060983466192831,0.7078310201600648,0.21039070387317496,0.7699807064117874,58,30.0,20,3,0.18421052631578946,19.0,0.9526315789473684,entropy
0.7133056434868973,0.7149225002532672,0.21235456762359323,0.7765648901104323,1137,27.0,6,44,0.18421052631578946,17.0,0.8105263157894737,gini
0.7119237898854581,0.7138081248100496,0.21137614765105087,0.7802075212097886,182,5.0,36,15,0.10526315789473684,60.0,0.43157894736842106,gini
0.6551177972485513,0.6575828183568028,0.2328947167066018,0.7060560155532967,6,1.0,12,51,0.23684210526315788,39.0,0.6684210526315789,entropy
0.6999359247555826,0.7022591429439773,0.2212098573835849,0.7630638193409587,58,5.0,31,45,0.23684210526315788,45.0,0.7631578947368421,entropy
0.35614347451687645,0.5203120251241009,0.24960520939347014,0.4936676568405886,78,30.0,30,6,0.5,3.0,1.0,entropy
0.7125074522045758,0.7146185796778441,0.2161231908762185,0.7781388061002609,1508,15.0,3,6,0.18421052631578946,44.0,0.6684210526315789,gini
0.7024128822671956,0.7075270995846419,0.22726713011471658,0.7797525675440068,241,15.0,38,3,0.13157894736842105,31.0,0.24210526315789474,entropy
0.35614347451687645,0.5203120251241009,0.2477931633618455,0.6271029270988562,25,9.0,39,28,0.39473684210526316,6.0,0.1,entropy
0.6936528710053899,0.6992199371897477,0.22854990553508858,0.7714383345340425,51,19.0,22,43,0.07894736842105263,55.0,0.19473684210526315,entropy
0.6822703986561647,0.688177489616047,0.23218322450750714,0.749536328856168,51,30.0,20,43,0.3157894736842105,53.0,0.5736842105263158,gini
0.7054491809866812,0.7077297133015905,0.22232252028048044,0.7707360635487702,319,3.0,22,17,0.2631578947368421,8.0,0.7631578947368421,gini
0.7147743850876134,0.7160368756964847,0.21011105243270278,0.7799416792494416,368,27.0,28,4,0.15789473684210525,34.0,0.7157894736842105,entropy
0.7145613158786245,0.7162394894134333,0.2143071189513228,0.7779922126604099,488,27.0,50,4,0.15789473684210525,18.0,0.5736842105263158,gini
0.44983006567015005,0.5545537432884207,0.24522742179119136,0.6917088559708146,29,27.0,58,45,0.39473684210526316,8.0,sqrt,gini
0.7267015895404423,0.7273832438456084,0.18449618410946436,0.7968393796445242,119,9.0,21,36,0.0,36.0,1.0,gini
0.7103297867639697,0.7115793739236146,0.20137841710286172,0.7763212119268259,19,5.0,31,8,0.10526315789473684,32.0,0.9526315789473684,entropy
0.6404572623677844,0.6593050349508661,0.23926783984356198,0.7389990155829033,78,15.0,28,54,0.39473684210526316,31.0,0.38421052631578945,entropy
0.35614347451687645,0.5203120251241009,0.2496052093934702,0.4936676568405886,89,7.0,26,13,0.5,33.0,0.2894736842105263,gini
0.42227894725014403,0.5435112957147199,0.2468320397939357,0.6524353631898733,25,25.0,23,60,0.42105263157894735,18.0,sqrt,entropy
0.35614347451687645,0.5203120251241009,0.2462226060420166,0.7224751798596651,158,30.0,57,10,0.3684210526315789,35.0,0.1,entropy
0.680874093954299,0.6849356701448688,0.23029618972886076,0.747519260692069,33,23.0,31,60,0.2631578947368421,56.0,0.33684210526315794,gini
0.6835763667692465,0.6922297639550198,0.23521789441510266,0.7647953078585596,858,23.0,16,55,0.3421052631578947,3.0,0.5263157894736842,entropy
0.697526943794204,0.7037787458210921,0.22787126181013032,0.7778853824341173,119,23.0,26,43,0.10526315789473684,32.0,log2,gini
0.6319830624536203,0.6549488400364705,0.2397913588938965,0.7466973299845059,78,19.0,57,7,0.3684210526315789,7.0,0.24210526315789474,entropy
0.6072640104158394,0.611893425184885,0.234310443345354,0.6551842266281125,2,7.0,28,56,0.10526315789473684,5.0,0.1,entropy
0.6905954501003072,0.6927362982473914,0.22066801619970933,0.7534114740104016,33,23.0,43,6,0.2631578947368421,55.0,0.8578947368421053,entropy
0.724017309135502,0.7249518792422247,0.18719271827067846,0.7938127699539783,1310,30.0,57,35,0.02631578947368421,40.0,,gini
0.7060836505116221,0.7118832944990375,0.22809850890453223,0.7867825762285887,488,17.0,16,48,0.05263157894736842,28.0,0.1473684210526316,gini
0.712291076285016,0.7135042042346267,0.21532023344399825,0.7784451103172175,58,9.0,46,20,0.0,3.0,0.5263157894736842,gini
0.686562426844834,0.6939519805490831,0.22742306631655632,0.7649468151598589,29,21.0,25,28,0.10526315789473684,16.0,0.24210526315789474,entropy
0.7225304911604059,0.7235335832235842,0.19304890960815618,0.789212943316655,858,9.0,12,12,0.05263157894736842,40.0,0.7631578947368421,gini
0.7033128342469256,0.7077297133015905,0.22731225637963742,0.7768421223604957,1737,7.0,16,30,0.21052631578947367,30.0,0.43157894736842106,gini
0.7159712764464957,0.7170499442812278,0.2032316284387476,0.7817922106866412,319,17.0,45,35,0.13157894736842105,5.0,0.9052631578947369,entropy
0.706072148735947,0.7099584641880256,0.22548923600214774,0.7749628479178385,988,17.0,42,28,0.21052631578947367,30.0,0.4789473684210527,gini
0.6848695272220467,0.6886840239084187,0.22996261608162355,0.7488679614588782,44,30.0,8,16,0.3157894736842105,37.0,0.7157894736842105,entropy
0.5091382437504777,0.588390234018843,0.2429677136191573,0.7659555137226264,1137,17.0,3,54,0.3157894736842105,18.0,sqrt,gini
0.6918060968422137,0.6986120960389018,0.23184911754918006,0.7731036812429479,1508,30.0,55,58,0.23684210526315788,50.0,0.38421052631578945,entropy
0.6654388879768302,0.678958565494884,0.23396006007084216,0.7548626873846578,19,11.0,41,17,0.10526315789473684,41.0,0.1473684210526316,gini
0.674371853675759,0.6854422044372404,0.23597824249933774,0.7617196212338028,158,27.0,4,38,0.2894736842105263,47.0,0.2894736842105263,gini
0.7040509537388305,0.7070205652922703,0.22088386558825165,0.768211736850589,29,19.0,49,27,0.13157894736842105,13.0,0.2894736842105263,entropy
0.44734043620719927,0.5590112450612906,0.24383051998730204,0.7734556288591288,2000,15.0,55,11,0.21052631578947367,60.0,0.1,entropy
0.7151406582334257,0.7164421031303819,0.21096824815158421,0.7756664347488544,33,5.0,31,5,0.10526315789473684,49.0,0.38421052631578945,entropy
0.6804608249211768,0.687873569040624,0.2335803828593957,0.7564954669114139,89,21.0,7,51,0.3157894736842105,,0.43157894736842106,gini
0.7110111309502541,0.7127950562253065,0.21623174142609253,0.7740608767809151,319,21.0,45,48,0.21052631578947367,38.0,0.7631578947368421,entropy
0.35614347451687645,0.5203120251241009,0.24960520939347014,0.4936676568405886,8,13.0,32,2,0.5,57.0,0.5736842105263158,entropy
0.6965739981843307,0.7002330057744909,0.22993026457250798,0.7630667594337917,103,13.0,43,5,0.3684210526315789,60.0,0.9526315789473684,entropy
0.7157741559088522,0.7171512511397021,0.2140519910565459,0.7831998572307369,745,25.0,9,9,0.02631578947368421,3.0,0.4789473684210527,entropy
0.6338826329606969,0.6445142336136156,0.24001942767729267,0.6790922391418055,9,5.0,17,57,0.4473684210526315,9.0,0.7631578947368421,entropy
0.7185273840052577,0.7197852294600344,0.19776579916463566,0.7836128888735373,424,25.0,39,48,0.10526315789473684,57.0,1.0,gini
0.7046525299922054,0.7076284064431162,0.2244409534130882,0.7706855062880978,1737,25.0,19,3,0.2894736842105263,14.0,0.9052631578947369,entropy
0.6800867784554888,0.6816938506736906,0.2217854226601153,0.7355883639760911,21,21.0,8,44,0.2894736842105263,35.0,0.8105263157894737,entropy
0.7150593472346941,0.7163407962719076,0.19761880145124805,0.7790935549875488,5,23.0,19,13,0.07894736842105263,55.0,0.9052631578947369,gini
0.35614347451687645,0.5203120251241009,0.2496052093934702,0.4936676568405886,368,11.0,43,41,0.5,2.0,log2,entropy
0.6898320501664558,0.6910140816533279,0.21915723906887138,0.7552310625125417,21,7.0,52,37,0.15789473684210525,5.0,0.5736842105263158,gini
0.6952342799957058,0.7016513017931314,0.23059705530774854,0.7755892727320577,988,11.0,54,56,0.18421052631578946,22.0,0.2894736842105263,gini
0.6582021526121538,0.6741971431465911,0.23723365806227537,0.7509840058949888,25,7.0,10,35,0.21052631578947367,52.0,0.19473684210526315,gini
0.6884676139454924,0.6962820382939925,0.23415637076998774,0.7682197964057673,368,,10,1,0.2894736842105263,51.0,0.38421052631578945,entropy
0.6964299804899233,0.6971938000202613,0.20419955892843208,0.7575003412974897,3,9.0,18,4,0.10526315789473684,48.0,1.0,gini
0.6530900213584401,0.6561645223381622,0.23125817114568556,0.7035855974104156,6,30.0,30,50,0.2894736842105263,33.0,0.6684210526315789,gini
0.6455264709218563,0.6601154898186608,0.2370051219742982,0.7357233820854182,58,13.0,41,3,0.42105263157894735,20.0,0.9052631578947369,gini
0.6128275296054918,0.6127038800526796,0.243877422973496,0.5943563992868115,5,30.0,56,26,0.3421052631578947,44.0,0.1473684210526316,entropy
0.7208200228194247,0.7218113666295208,0.19520767177779738,0.7873543112040975,119,27.0,6,58,0.05263157894736842,21.0,0.6210526315789474,gini
0.6338826329606969,0.6445142336136156,0.23973805603712858,0.6868086258622902,6,7.0,19,40,0.47368421052631576,36.0,0.9526315789473684,entropy
0.35614347451687645,0.5203120251241009,0.24960520939347014,0.4936676568405886,44,17.0,31,33,0.5,28.0,0.1473684210526316,gini
0.7122071425493693,0.7146185796778441,0.2193897551016848,0.777932341679085,745,11.0,29,29,0.18421052631578946,27.0,0.5263157894736842,entropy
0.6978720658309184,0.7024617566609259,0.22934116865584764,0.7686571300746414,562,25.0,48,7,0.2631578947368421,28.0,0.5263157894736842,entropy
0.6936460773731686,0.6982068686050046,0.23167337821876643,0.7618871037248303,424,7.0,45,60,0.39473684210526316,5.0,,gini
0.6098435023009442,0.6119947320433593,0.24512020007829216,0.6110060010789935,7,25.0,8,48,0.2894736842105263,52.0,0.2894736842105263,gini
0.6981939952985662,0.7024617566609259,0.22984023505622442,0.7650355319470898,988,19.0,44,8,0.3421052631578947,23.0,0.8578947368421053,entropy
0.6441912753578256,0.6488704285280114,0.23475628959256806,0.6927495871533978,5,17.0,40,20,0.2894736842105263,7.0,0.6684210526315789,gini
0.7162119354406576,0.7172525579981764,0.20128748167664484,0.7836825875777583,137,30.0,16,55,0.07894736842105263,23.0,0.5736842105263158,entropy
0.6320560935720453,0.6499848039712288,0.23769801903483068,0.69785138838174,9,15.0,38,15,0.3421052631578947,55.0,0.5736842105263158,gini
0.7062242210378747,0.7100597710464999,0.22538996484992022,0.7767857054742472,1508,15.0,3,12,0.21052631578947367,45.0,0.4789473684210527,entropy
0.7114985522369941,0.7128963630837808,0.20022864696381784,0.7780958560727925,38,,13,56,0.10526315789473684,37.0,0.8578947368421053,entropy
0.6954035095663765,0.6985107891804275,0.2180244499940473,0.7561224040830694,6,7.0,49,41,0.0,6.0,0.24210526315789474,gini
0.7045393113682447,0.7061088035660014,0.21086391695174309,0.7705803003088947,44,25.0,31,22,0.13157894736842105,24.0,0.4789473684210527,entropy
0.7165309493192009,0.7180630128659711,0.20620294748412818,0.7835033035952196,858,3.0,58,4,0.10526315789473684,11.0,0.6210526315789474,gini
0.6911301332445827,0.6968898794448384,0.2328980313066706,0.7616317885304307,241,3.0,19,29,0.3421052631578947,32.0,0.6210526315789474,entropy
0.6260557305146867,0.6486678148110627,0.24085556521031617,0.7165890728879853,51,15.0,15,49,0.42105263157894735,8.0,0.7157894736842105,entropy
0.35614347451687645,0.5203120251241009,0.24697260793958292,0.6080558749222829,9,17.0,45,44,0.47368421052631576,32.0,0.24210526315789474,entropy
