f1,accuracy,brier_score,roc_auc,model__n_estimators,model__max_depth,model__min_samples_split,model__min_samples_leaf,model__min_weight_fraction_leaf,model__max_leaf_nodes,model__max_features,model__criterion
0.5628798899386335,0.6895751953125,0.21180950028290535,0.728820213725932,2000,25.0,15,60,0.4473684210526315,49.0,0.9526315789473684,gini
0.5628798899386335,0.6895751953125,0.21084225900407144,0.7712155318676316,119,17.0,27,43,0.2894736842105263,29.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.20480304806859423,0.7488707768599943,9,13.0,16,5,0.2631578947368421,2.0,0.6684210526315789,gini
0.7640318356586869,0.78662109375,0.14512481944760824,0.8750249122771112,988,13.0,2,5,0.02631578947368421,15.0,,gini
0.5628798899386335,0.6895751953125,0.21298375609823877,0.6431332575540673,33,3.0,34,16,0.21052631578947367,43.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21398110126353026,0.5386824403930915,209,7.0,48,60,0.47368421052631576,37.0,0.1,gini
0.6625941106695886,0.7340087890625,0.16626843850224127,0.8610594882553623,67,25.0,14,7,0.07894736842105263,43.0,1.0,entropy
0.7497983570711452,0.78173828125,0.1494151816313929,0.8798471216304556,182,25.0,31,56,0.02631578947368421,44.0,0.8105263157894737,gini
0.5664869960104787,0.6905517578125,0.19487747443455145,0.712360533885326,5,23.0,48,22,0.07894736842105263,16.0,0.33684210526315794,gini
0.5628798899386335,0.6895751953125,0.18490883905848055,0.8519116792166069,209,27.0,10,28,0.13157894736842105,18.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.2140944360474874,0.493453579143285,6,27.0,53,56,0.4473684210526315,7.0,log2,gini
0.5628798899386335,0.6895751953125,0.21068989269816263,0.6475794246553543,7,13.0,12,27,0.39473684210526316,31.0,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.20856556266496862,0.6181238721603919,5,9.0,26,1,0.3157894736842105,17.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.21017105501501826,0.7995081517704302,182,30.0,11,13,0.23684210526315788,14.0,log2,gini
0.5628798899386335,0.6895751953125,0.2125707576305335,0.692382819365995,1310,1.0,5,38,0.39473684210526316,33.0,0.24210526315789474,gini
0.6759228935589484,0.7393798828125,0.17381136390584118,0.7974997854220209,5,3.0,56,12,0.05263157894736842,39.0,,gini
0.5628798899386335,0.6895751953125,0.19919036257562697,0.8062824116295487,562,5.0,58,37,0.18421052631578946,38.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.21405107662660855,0.5074135038429471,103,3.0,28,43,0.47368421052631576,37.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.20745259601945873,0.7880299527886679,277,11.0,44,46,0.2631578947368421,16.0,0.43157894736842106,entropy
0.656365783381236,0.730224609375,0.16685309476176244,0.8556830307696817,10,17.0,31,21,0.05263157894736842,,0.9052631578947369,gini
0.5980214726004905,0.703125,0.18402504959500604,0.8007773813857136,6,11.0,34,17,0.10526315789473684,23.0,,gini
0.5628798899386335,0.6895751953125,0.21269640088001002,0.7336259947246883,424,17.0,12,29,0.4473684210526315,46.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.20628492820409394,0.8096137478040129,368,17.0,44,7,0.10526315789473684,17.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.21408558726091634,0.49155965438361754,89,7.0,19,19,0.5,14.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.21147645242754282,0.6745952620764591,16,15.0,34,32,0.21052631578947367,58.0,log2,gini
0.6776682255568671,0.74267578125,0.16115480583891117,0.8828017890478146,488,25.0,55,18,0.02631578947368421,,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.20777937703213323,0.7345399263661656,488,15.0,12,48,0.3684210526315789,36.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2045710881641889,0.8074590577210935,89,,9,5,0.10526315789473684,35.0,log2,entropy
0.7337404103326682,0.7730712890625,0.15308754138839284,0.8807518645312313,988,7.0,29,9,0.02631578947368421,20.0,0.7157894736842105,gini
0.5648690000455329,0.6904296875,0.17872963312350945,0.8551292699190494,38,11.0,45,16,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.20404380603029587,0.8196706156672067,103,7.0,17,56,0.13157894736842105,52.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.20208164785922597,0.6678560168883484,3,9.0,49,60,0.2631578947368421,51.0,1.0,gini
0.5628798899386335,0.6895751953125,0.20127380488484048,0.7922064442726892,25,9.0,52,45,0.07894736842105263,25.0,log2,entropy
0.5628798899386335,0.6895751953125,0.211753055922517,0.6702528511722641,19,11.0,54,59,0.3684210526315789,23.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.21138751004862072,0.6718855233269757,19,,44,13,0.3157894736842105,22.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.20694608828980168,0.7702645320108229,25,21.0,43,33,0.3157894736842105,44.0,0.5736842105263158,entropy
0.5973339142391703,0.7032470703125,0.18605073178236434,0.7875563497783251,3,5.0,58,17,0.13157894736842105,38.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.2062169159740657,0.6927588964238882,8,25.0,24,47,0.2631578947368421,28.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.21300394229314512,0.6659225178931582,44,11.0,18,3,0.3421052631578947,,0.24210526315789474,gini
0.5628798899386335,0.6895751953125,0.20629668355498532,0.7861658218246097,424,25.0,6,43,0.2631578947368421,40.0,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.20184009088694907,0.8036679364531754,158,17.0,44,27,0.2631578947368421,26.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2121171347388165,0.755145607778464,89,7.0,14,27,0.3157894736842105,44.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.19520443078743,0.8232723235756564,562,,21,19,0.15789473684210525,28.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.21124102825601826,0.7413511500231076,319,27.0,30,44,0.15789473684210525,33.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21406447722166608,0.511826466176698,368,3.0,20,33,0.5,22.0,,gini
0.5628798899386335,0.6895751953125,0.20760572513228664,0.8055532989771889,241,17.0,16,52,0.15789473684210525,10.0,sqrt,gini
0.723681362734103,0.7642822265625,0.15820210048140837,0.8587869456117743,21,30.0,41,55,0.05263157894736842,30.0,1.0,gini
0.5628798899386335,0.6895751953125,0.19560613228504836,0.8246164553499945,119,23.0,33,26,0.18421052631578946,10.0,0.8105263157894737,gini
0.5628798899386335,0.6895751953125,0.21411166328695164,0.48826900623142805,8,25.0,16,12,0.42105263157894735,30.0,log2,gini
0.5628798899386335,0.6895751953125,0.21411012930803403,0.49199246495417776,9,27.0,10,52,0.3684210526315789,43.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21399667171805817,0.5228047837419434,58,25.0,55,59,0.4473684210526315,29.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.21028233939258698,0.7626345010621697,58,15.0,50,16,0.21052631578947367,50.0,0.24210526315789474,entropy
0.572673482367994,0.6937255859375,0.17885213809947648,0.8703172837358523,488,13.0,19,29,0.05263157894736842,46.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.21134127947802386,0.7297707611068729,25,19.0,22,58,0.4473684210526315,6.0,0.2894736842105263,gini
0.5658814812690772,0.690673828125,0.17895640792343326,0.8408485050232131,19,23.0,46,10,0.15789473684210525,5.0,1.0,entropy
0.5631646051086853,0.689697265625,0.183002870113712,0.8401430951451637,33,27.0,28,4,0.15789473684210525,54.0,1.0,entropy
0.5628798899386335,0.6895751953125,0.21389157876127063,0.5746011233792402,988,,56,57,0.47368421052631576,25.0,0.1,gini
0.5628798899386335,0.6895751953125,0.20888327950166052,0.7553686087696645,38,17.0,50,25,0.3421052631578947,35.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.20973747507046936,0.6964439643095389,1737,13.0,19,28,0.39473684210526316,2.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.21094627502204122,0.7625512455024769,368,23.0,48,11,0.3684210526315789,60.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20714876887572198,0.7550100738531111,562,,7,42,0.3421052631578947,9.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.1908189676970187,0.7932306059967531,5,15.0,26,21,0.15789473684210525,30.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.20559137996893173,0.7831537247778639,44,15.0,50,54,0.3421052631578947,17.0,,entropy
0.6004068766604904,0.7049560546875,0.18559130900979678,0.7699694829391189,3,1.0,24,15,0.05263157894736842,50.0,0.8105263157894737,gini
0.705690331840121,0.751220703125,0.1701563546094788,0.7950041373697243,3,13.0,14,54,0.0,40.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.2135800953598304,0.52822478332845,10,30.0,44,8,0.47368421052631576,14.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.2003276528121868,0.8358650750375538,424,9.0,40,39,0.07894736842105263,50.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.2078262144286234,0.675797281622442,8,,21,37,0.3157894736842105,26.0,0.9526315789473684,gini
0.5628798899386335,0.6895751953125,0.19482378521537702,0.8051931977980158,6,13.0,8,45,0.23684210526315788,55.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.2083867283633905,0.7417109727555927,858,1.0,24,35,0.3421052631578947,43.0,0.7157894736842105,gini
0.5628798899386335,0.6895751953125,0.21391681924274253,0.5439030025393642,78,19.0,2,55,0.3421052631578947,53.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21111428754006878,0.7678354675227789,182,21.0,42,58,0.3684210526315789,46.0,0.2894736842105263,entropy
0.5628798899386335,0.6895751953125,0.2137512159228533,0.6092396129117679,647,15.0,41,52,0.4473684210526315,50.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.19098629076926435,0.8342495273541501,182,15.0,22,55,0.18421052631578946,54.0,,entropy
0.5628798899386335,0.6895751953125,0.21358385652354317,0.5869417065593756,58,13.0,50,30,0.47368421052631576,40.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.21310095412745592,0.6355053149555734,33,,33,55,0.2631578947368421,12.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21408558726091637,0.49155965438361754,38,15.0,23,18,0.5,45.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.20945170680777425,0.7351163806218647,2000,11.0,7,16,0.3421052631578947,32.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.21293778885579265,0.6865245794985133,1137,30.0,43,46,0.39473684210526316,29.0,sqrt,gini
0.5628798899386335,0.6895751953125,0.18988560709715094,0.8380883674232132,29,13.0,27,45,0.18421052631578946,20.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.21260434333101827,0.6900266731043541,67,21.0,29,48,0.4473684210526315,22.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.18698781735220082,0.8446916958217752,25,17.0,18,15,0.07894736842105263,47.0,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.20830955062452688,0.7011790546553954,9,9.0,14,14,0.39473684210526316,18.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.2090117143471483,0.6681118397828896,8,11.0,20,15,0.2894736842105263,12.0,0.4789473684210527,gini
0.6783716615677555,0.7432861328125,0.1634656939135678,0.8771022637924564,119,7.0,19,3,0.02631578947368421,36.0,0.4789473684210527,gini
0.7495807606919709,0.782470703125,0.14867534698713225,0.8849582194225336,488,30.0,8,56,0.0,37.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.20036045701967103,0.8310203811141584,67,27.0,23,12,0.02631578947368421,17.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21328410641776432,0.5264126870891997,6,23.0,33,5,0.47368421052631576,41.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.20575860020602402,0.8088045817288713,137,7.0,53,37,0.23684210526315788,6.0,0.38421052631578945,gini
0.5628798899386335,0.6895751953125,0.21408558726091634,0.49155965438361754,89,25.0,40,39,0.5,15.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2137340987753574,0.5815957041801879,58,27.0,21,56,0.47368421052631576,28.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.19054864437603938,0.842684095201758,103,5.0,50,14,0.15789473684210525,17.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.19922153358140904,0.7802516141728529,12,13.0,13,36,0.05263157894736842,11.0,sqrt,entropy
0.5628798899386335,0.6895751953125,0.19278836556952528,0.8312718184733645,58,30.0,20,3,0.18421052631578946,19.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.19646954494699892,0.8154160894988913,1137,27.0,6,44,0.18421052631578946,17.0,0.8105263157894737,gini
0.5628798899386335,0.6895751953125,0.19187942001366606,0.8478376561137461,182,5.0,36,15,0.10526315789473684,60.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.19629654437666275,0.8028845615025038,6,1.0,12,51,0.23684210526315788,39.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.19751508946436347,0.8291470614093983,58,5.0,31,45,0.23684210526315788,45.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.2140855872609163,0.49155965438361754,78,30.0,30,6,0.5,3.0,1.0,entropy
0.5628798899386335,0.6895751953125,0.19801318150155195,0.8124367795496501,1508,15.0,3,6,0.18421052631578946,44.0,0.6684210526315789,gini
0.5628798899386335,0.6895751953125,0.20397308849245474,0.8107823189416075,241,15.0,38,3,0.13157894736842105,31.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21408541988600546,0.4937651261812492,25,9.0,39,28,0.39473684210526316,6.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.196343177942016,0.8296369187451494,51,19.0,22,43,0.07894736842105263,55.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.20813575471652335,0.7520470530351142,51,30.0,20,43,0.3157894736842105,53.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.20396041538192927,0.7913176424447981,319,3.0,22,17,0.2631578947368421,8.0,0.7631578947368421,gini
0.5628798899386335,0.6895751953125,0.19462149020341318,0.8221630615825921,368,27.0,28,4,0.15789473684210525,34.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.19602057676700713,0.8268117986493525,488,27.0,50,4,0.15789473684210525,18.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.21408494497080907,0.4934299111748104,29,27.0,58,45,0.39473684210526316,8.0,sqrt,gini
0.7971239689730101,0.8062744140625,0.13290904513200974,0.8771315703063617,119,9.0,21,36,0.0,36.0,1.0,gini
0.5952763684530887,0.7030029296875,0.17688534853234547,0.8506513598953375,19,5.0,31,8,0.10526315789473684,32.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2115951336872109,0.742056107425289,78,15.0,28,54,0.39473684210526316,31.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.21408558726091634,0.49155965438361754,89,7.0,26,13,0.5,33.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.21408509041855817,0.49422216161365984,25,25.0,23,60,0.42105263157894735,18.0,sqrt,entropy
0.5628798899386335,0.6895751953125,0.21334061687855344,0.6822094215639001,158,30.0,57,10,0.3684210526315789,35.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.20845908201556668,0.77921467870698,33,23.0,31,60,0.2631578947368421,56.0,0.33684210526315794,gini
0.5628798899386335,0.6895751953125,0.20972120381659326,0.7380040816107751,858,23.0,16,55,0.3421052631578947,3.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.2036708785507656,0.8174573125564769,119,23.0,26,43,0.10526315789473684,32.0,log2,gini
0.5628798899386335,0.6895751953125,0.21332395584670977,0.6506144935538548,78,19.0,57,7,0.3684210526315789,7.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21144492653057329,0.5582510819220089,2,7.0,28,56,0.10526315789473684,5.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.2020718624915509,0.8080479724660776,33,23.0,43,6,0.2631578947368421,55.0,0.8578947368421053,entropy
0.7680446804191058,0.7890625,0.14382248077116283,0.876848041966371,1310,30.0,57,35,0.02631578947368421,40.0,,gini
0.5628798899386335,0.6895751953125,0.20054669838953984,0.8459607862137147,488,17.0,16,48,0.05263157894736842,28.0,0.1473684210526316,gini
0.576064161373671,0.6953125,0.1851298970041501,0.8659697563737663,58,9.0,46,20,0.0,3.0,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.20256099802093275,0.7652138223441911,29,21.0,25,28,0.10526315789473684,16.0,0.24210526315789474,entropy
0.6615101220360922,0.7347412109375,0.16510753356101732,0.874791922010981,858,9.0,12,12,0.05263157894736842,40.0,0.7631578947368421,gini
0.5628798899386335,0.6895751953125,0.20551356169100998,0.7971102385055989,1737,7.0,16,30,0.21052631578947367,30.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.18583809167741758,0.8441884034333312,319,17.0,45,35,0.13157894736842105,5.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.20407228936322952,0.8049723895744827,988,17.0,42,28,0.21052631578947367,30.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.20749762841049563,0.7665569099434495,44,30.0,8,16,0.3157894736842105,37.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.2121503336933659,0.7449241779226999,1137,17.0,3,54,0.3157894736842105,18.0,sqrt,gini
0.5628798899386335,0.6895751953125,0.2068158708006187,0.7964394604343615,1508,30.0,55,58,0.23684210526315788,50.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.20648821790797944,0.7477156755809286,19,11.0,41,17,0.10526315789473684,41.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.20882949263299358,0.7931259448479253,158,27.0,4,38,0.2894736842105263,47.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20019884310512215,0.8018516983194419,29,19.0,49,27,0.13157894736842105,13.0,0.2894736842105263,entropy
0.5628798899386335,0.6895751953125,0.21196987302522782,0.7657601347459213,2000,15.0,55,11,0.21052631578947367,60.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.19282107414345356,0.8308825500036303,33,5.0,31,5,0.10526315789473684,49.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.20921004627136117,0.7849272909566711,89,21.0,7,51,0.3157894736842105,,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.19907219968700024,0.8174192349719016,319,21.0,45,48,0.21052631578947367,38.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.21408558726091637,0.49155965438361754,8,13.0,32,2,0.5,57.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.20725292670294387,0.7560747843761056,103,13.0,43,5,0.3684210526315789,60.0,0.9526315789473684,entropy
0.5640176360917848,0.6900634765625,0.19041554603051875,0.8786368531013427,745,25.0,9,9,0.02631578947368421,3.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.2109886246043748,0.6290385646574441,9,5.0,17,57,0.4473684210526315,9.0,0.7631578947368421,entropy
0.5734451212660805,0.6939697265625,0.17753868017368574,0.8542570356690904,424,25.0,39,48,0.10526315789473684,57.0,1.0,gini
0.5628798899386335,0.6895751953125,0.20521153487159088,0.7809079130163175,1737,25.0,19,3,0.2894736842105263,14.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.2054916739837594,0.7763473043262888,21,21.0,8,44,0.2894736842105263,35.0,0.8105263157894737,entropy
0.5992014709618386,0.703857421875,0.18184450792543583,0.7975880182162607,5,23.0,19,13,0.07894736842105263,55.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.21406447722166608,0.511826466176698,368,11.0,43,41,0.5,2.0,log2,entropy
0.5628798899386335,0.6895751953125,0.18883909169145802,0.8311733527633433,21,7.0,52,37,0.15789473684210525,5.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.2053800847842428,0.7996358195768488,988,11.0,54,56,0.18421052631578946,22.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20709991648669715,0.7680351137980289,25,7.0,10,35,0.21052631578947367,52.0,0.19473684210526315,gini
0.5628798899386335,0.6895751953125,0.20825230101298317,0.7945749118002713,368,,10,1,0.2894736842105263,51.0,0.38421052631578945,entropy
0.5748156151720683,0.6937255859375,0.1859960814234463,0.772528721253773,3,9.0,18,4,0.10526315789473684,48.0,1.0,gini
0.5628798899386335,0.6895751953125,0.19892237156929038,0.7621251176524272,6,30.0,30,50,0.2894736842105263,33.0,0.6684210526315789,gini
0.5628798899386335,0.6895751953125,0.21120638736160627,0.7333860432913596,58,13.0,41,3,0.42105263157894735,20.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.2141019677837776,0.49177785216945125,5,30.0,56,26,0.3421052631578947,44.0,0.1473684210526316,entropy
0.6018728743729472,0.7061767578125,0.1735018026294183,0.8685257577456734,119,27.0,6,58,0.05263157894736842,21.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.21328292507544472,0.5269307371521044,6,7.0,19,40,0.47368421052631576,36.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2140855872609163,0.49155965438361754,44,17.0,31,33,0.5,28.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.20111640615058068,0.800329221441481,745,11.0,29,29,0.18421052631578946,27.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.20664536923945429,0.7839460448283853,562,25.0,48,7,0.2631578947368421,28.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.20824569602152135,0.7177082417504774,424,7.0,45,60,0.39473684210526316,5.0,,gini
0.5628798899386335,0.6895751953125,0.21076162969466175,0.6443908968259653,7,25.0,8,48,0.2894736842105263,52.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.2074103705677382,0.7495159030301056,988,19.0,44,8,0.3421052631578947,23.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.20026514007112622,0.7209743865941285,5,17.0,40,20,0.2894736842105263,7.0,0.6684210526315789,gini
0.56480934361902,0.6903076171875,0.18276533092177275,0.8567610371220252,137,30.0,16,55,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.21045089976651182,0.6526787580748669,9,15.0,38,15,0.3421052631578947,55.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.20414135415443915,0.803747781040941,1508,15.0,3,12,0.21052631578947367,45.0,0.4789473684210527,entropy
0.572116448843861,0.6934814453125,0.1793136164535977,0.8556369478428283,38,,13,56,0.10526315789473684,37.0,0.8578947368421053,entropy
0.5714967706150044,0.693115234375,0.19341677844479904,0.7660356577436338,6,7.0,49,41,0.0,6.0,0.24210526315789474,gini
0.5628798899386335,0.6895751953125,0.19376340277681195,0.8271980042055196,44,25.0,31,22,0.13157894736842105,24.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.18963492890839878,0.8501161157494528,858,3.0,58,4,0.10526315789473684,11.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.20906002099112586,0.7294252087671446,241,3.0,19,29,0.3421052631578947,32.0,0.6210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21166241499318939,0.7207484271068686,51,15.0,15,49,0.42105263157894735,8.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.21407409624469242,0.4970736645331385,9,17.0,45,44,0.47368421052631576,32.0,0.24210526315789474,entropy
0.6126197397515079,0.7056884765625,0.18498682618174236,0.7523582172088824,4,13.0,27,39,0.02631578947368421,,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.21344972396301995,0.5665668922572121,16,7.0,50,17,0.23684210526315788,21.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.20626656036962734,0.7647910706602328,1737,25.0,13,9,0.3157894736842105,35.0,0.9526315789473684,gini
