mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8044434547424316,0.019358878292713738,0.061368894577026364,0.0040589278523076675,0.5,5,0.0009765625,rbf,"OrderedDict([('model__C', 0.5), ('model__degree', 5), ('model__gamma', 0.0009765625), ('model__kernel', 'rbf')])",0.739640454126606,0.7390667107116158,0.6957198104661696,0.7243066685248415,0.7298459439565239,0.7257159175571515,0.016068266477972035,26
0.5877347946166992,0.008148404397267476,0.021160173416137695,0.0018362167753645518,0.0078125,3,0.0078125,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7444094789366622,0.7383764799972182,0.7043481290502405,0.7463016514528604,0.7547127784902752,0.7376297035854513,0.017442593616682916,8
0.6215230464935303,0.013757741537652959,0.01975727081298828,0.00348611402674911,256.0,3,0.0078125,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.6284333327537945,0.5416659422431629,0.631083199777019,0.5297993171207582,0.6343479025025188,0.5930659388794507,0.04699997931735912,88
0.8313745975494384,0.01401942129203951,0.06574854850769044,0.0060609722672331345,32.0,4,0.0078125,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.6564615678842777,0.5971052036789123,0.5809002856943766,0.5686363319629295,0.6277892531422874,0.6061785284725567,0.03201917791812474,71
0.491260290145874,0.034235329539804654,0.01718893051147461,0.002552552682482045,256.0,2,0.5,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.6243424892425538,0.017412107696571734,0.019591331481933594,0.0013876001941319897,32.0,4,4.0,poly,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'poly')])",0.6232765964845175,0.6482274805709617,0.5874137690753257,0.5781792209602119,0.6890601589458828,0.6252314452073799,0.04062224072627913,61
0.5964385032653808,0.04135371272701953,0.019632816314697266,0.0017057121403935775,0.0078125,3,0.0078125,poly,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'poly')])",0.6938522523775579,0.6816975850618079,0.6726848303254129,0.6821162288342276,0.6723285554439922,0.6805358904085997,0.007876191868488251,41
0.6336514472961425,0.014015227364274943,0.019542455673217773,0.0003070912745088731,0.0078125,4,0.0009765625,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7441313003112124,0.6793973955526192,0.704356839244652,0.746010730959515,0.7240668846502546,0.7195926301436507,0.02517088614191198,29
0.5461597442626953,0.01694306285660895,0.020080995559692384,0.002306039784275894,0.0078125,3,0.0078125,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.8692935466766357,0.02817984626663736,0.06619176864624024,0.005129462796731592,0.0078125,4,4.0,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'rbf')])",0.5945668237216823,0.5649912199871342,0.5879764476343112,0.5636192599818828,0.5768200730517645,0.5775947648753551,0.012252300572457468,89
0.6228386402130127,0.0165103097889656,0.021011829376220703,0.0015182046727886748,0.0078125,3,32.0,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 32.0), ('model__kernel', 'sigmoid')])",0.5,0.5,0.5,0.5,0.5,0.5,0.0,100
0.6117300510406494,0.01345397691102059,0.02173128128051758,0.0015530870234159537,32.0,3,0.0078125,sigmoid,"OrderedDict([('model__C', 32.0), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7216596832240902,0.66994627675296,0.7301825656748658,0.6393247857292175,0.6688099592629394,0.6859846541288146,0.0345123343100269,40
0.6119605541229248,0.026051557625057037,0.020431137084960936,0.0011637846035103905,0.0009765625,3,0.0078125,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7444094789366622,0.7383764799972182,0.7043481290502405,0.7463016514528604,0.7547127784902752,0.7376297035854513,0.017442593616682916,8
0.6779362201690674,0.03753494669427225,0.03138046264648438,0.004995627148648667,4.0,3,0.0078125,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7039327503172974,0.7597179964184502,0.738150651522542,0.7158978468399415,0.7117222153582721,0.7258842920913007,0.020383065591808178,24
0.8107282638549804,0.03257535481524008,0.05915899276733398,0.006448243169755111,32.0,2,0.0009765625,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 2), ('model__gamma', 0.0009765625), ('model__kernel', 'rbf')])",0.7220821670114923,0.710461254933324,0.6813950247369521,0.6955961257055258,0.704286527187333,0.7027642199149254,0.013731488809892263,36
0.9557465076446533,0.024041098444598927,0.07777652740478516,0.0035882833337997724,0.0078125,3,0.0009765625,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'rbf')])",0.739640454126606,0.7390667107116158,0.6957198104661696,0.7610375583583027,0.716782590083545,0.7304494247492478,0.022303789068627438,20
0.6971298217773437,0.01766136634243216,0.022893524169921874,0.0032705130010421695,32.0,3,0.0009765625,sigmoid,"OrderedDict([('model__C', 32.0), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7242397899751378,0.7239059756245979,0.6776757717232248,0.7021496759807678,0.7113811447096636,0.7078704716026784,0.017215482579573484,33
0.886079216003418,0.019559350900212217,0.059596824645996097,0.005014545776716413,256.0,5,4.0,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 4.0), ('model__kernel', 'rbf')])",0.6063198706469392,0.5870420919032634,0.5702651383178872,0.5571197129119922,0.5619312951461819,0.5765356217852527,0.018039236300162232,90
0.7542660236358643,0.024814156845538976,0.06798152923583985,0.003572298764416725,256.0,2,32.0,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 2), ('model__gamma', 32.0), ('model__kernel', 'rbf')])",0.5341038301719492,0.5335213936749135,0.5117953452721065,0.5447233642254895,0.5332161047991772,0.5314720076287271,0.01074186055724331,98
0.5771404266357422,0.018829426153283927,0.019069528579711913,0.00026099204337561596,256.0,3,0.0009765625,poly,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'poly')])",0.6938522523775579,0.6816975850618079,0.6726848303254129,0.6821162288342276,0.6723285554439922,0.6805358904085997,0.007876191868488251,41
0.5204247951507568,0.026809628711610176,0.019229412078857422,0.001973598139665188,4.0,3,0.0009765625,poly,"OrderedDict([('model__C', 4.0), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'poly')])",0.6938522523775579,0.6816975850618079,0.6726848303254129,0.6821162288342276,0.6723285554439922,0.6805358904085997,0.007876191868488251,41
0.5262872695922851,0.012272524517955111,0.02044205665588379,0.0012361912731622233,4.0,2,0.0009765625,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 2), ('model__gamma', 0.0009765625), ('model__kernel', 'linear')])",0.5316775909731036,0.6091155658327103,0.5830586718695561,0.6097205769632777,0.6479837678213765,0.5963112346920049,0.03838476353414152,84
0.4918503761291504,0.008587494609804062,0.019289445877075196,0.002031579239189752,256.0,3,0.0009765625,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.800800371170044,0.013883268533323617,0.06028733253479004,0.005079648184700392,0.5,3,256.0,rbf,"OrderedDict([('model__C', 0.5), ('model__degree', 3), ('model__gamma', 256.0), ('model__kernel', 'rbf')])",0.5489942104073579,0.5382686857798564,0.525198592432583,0.5524362413769076,0.5711802262551312,0.5472155912503671,0.015293905709147584,91
0.659691047668457,0.02023994333743893,0.0204193115234375,0.0023236876770946864,0.0625,3,0.0078125,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7444094789366622,0.7383764799972182,0.7043481290502405,0.7463016514528604,0.7524436145832064,0.7371758708040376,0.017016527555655386,10
0.49064955711364744,0.012167436144539806,0.02493119239807129,0.004728529156637564,4.0,4,0.0625,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.5316775909731036,0.6091155658327103,0.5830586718695561,0.6097205769632777,0.6479837678213765,0.5963112346920049,0.03838476353414152,84
0.8283544540405273,0.02492603191771383,0.0703188419342041,0.0070861412434105155,0.0078125,3,0.0078125,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.7251004050976233,0.757511692195351,0.7268117204376002,0.7669413281304439,0.7412578894339447,0.7435246070589926,0.016540200617129363,7
0.5024554252624511,0.013939664587455812,0.019596958160400392,0.0017675138912352617,0.5,5,0.0009765625,linear,"OrderedDict([('model__C', 0.5), ('model__degree', 5), ('model__gamma', 0.0009765625), ('model__kernel', 'linear')])",0.6115739694351234,0.6509727558808699,0.6085499268343669,0.6483468051006898,0.6715976897684026,0.6382082294038905,0.024370386259408523,58
0.5991648197174072,0.022247171064552984,0.01934814453125,0.0009144370098261628,0.0078125,3,0.5,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.7597376346588135,0.008915281456067835,0.07422962188720703,0.003769670794451309,0.5,3,0.0009765625,rbf,"OrderedDict([('model__C', 0.5), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'rbf')])",0.739640454126606,0.7390667107116158,0.6957198104661696,0.7243066685248415,0.7298459439565239,0.7257159175571515,0.016068266477972035,26
0.4327396392822266,0.04906254504360141,0.017927789688110353,0.0019289371778509075,256.0,3,0.0625,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.6219013509049498,0.6229584296816593,0.6513361438227301,0.6264755069333148,0.6369285543998984,0.6319199971485105,0.011067048704466242,60
0.5849828720092773,0.02692064013009731,0.020471715927124025,0.0013755123200671394,0.0078125,3,4.0,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.47305912971496583,0.034535050652468174,0.01805148124694824,0.0006253533918691365,4.0,3,4.0,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 3), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.5316775909731036,0.6091155658327103,0.5830586718695561,0.6097205769632777,0.6479837678213765,0.5963112346920049,0.03838476353414152,84
0.6105746746063232,0.028947164011322503,0.02433786392211914,0.0025950312320643936,4.0,2,0.0078125,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 2), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7039327503172974,0.7597179964184502,0.738150651522542,0.7158978468399415,0.7117222153582721,0.7258842920913007,0.020383065591808178,24
0.5688159465789795,0.014056862427001576,0.02063589096069336,0.0020930573254730987,0.5,4,0.0009765625,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 4), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7441313003112124,0.6793973955526192,0.704356839244652,0.746010730959515,0.7240668846502546,0.7195926301436507,0.02517088614191198,29
0.4973323822021484,0.0173662424762952,0.019127655029296874,0.0006298173671564401,0.0078125,3,0.0625,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.8019392013549804,0.05503259498502889,0.06746597290039062,0.006394588160759728,0.0078125,3,0.0625,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'rbf')])",0.7003842342264026,0.7230140654067493,0.6714096578635634,0.715227161870253,0.7176509281124003,0.7055372094958736,0.018640390461636864,35
0.5234578132629395,0.015624547354956267,0.01889524459838867,0.0001803843898540895,0.0078125,4,4.0,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.5267425537109375,0.02339486125583327,0.019220304489135743,0.0009206842358399996,0.5,4,32.0,poly,"OrderedDict([('model__C', 0.5), ('model__degree', 4), ('model__gamma', 32.0), ('model__kernel', 'poly')])",0.6232765964845175,0.6482274805709617,0.5874137690753257,0.5781792209602119,0.6890601589458828,0.6252314452073799,0.04062224072627913,61
0.5078498840332031,0.023374088621650815,0.019440221786499023,0.0009983850510177342,0.0078125,4,0.0078125,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.49866328239440916,0.018715299126959507,0.01991305351257324,0.0020373487329180475,0.0078125,3,32.0,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 3), ('model__gamma', 32.0), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.7507252216339111,0.03996049481956531,0.027459335327148438,0.0017148832194483626,0.0009765625,3,0.5,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.5338247822382948,0.5486934297685901,0.5432025642812348,0.5363040903072956,0.5109099103645454,0.5345869553919921,0.012941045223128826,95
0.4957737922668457,0.02241837381356162,0.01958942413330078,0.0012686173061142337,32.0,3,4.0,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 3), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.498013973236084,0.014646434536790832,0.01925210952758789,0.0010418757082068988,0.0625,3,0.5,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7107376949423649,0.6473599109828398,0.7134154414326528,0.6850045293010941,0.7071021001947235,0.6927239353707351,0.02480665039643283,39
0.7421299934387207,0.03493903833738724,0.06655321121215821,0.009743732842889765,4.0,4,0.0009765625,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 0.0009765625), ('model__kernel', 'rbf')])",0.807895057113549,0.7180346680111968,0.7391470977632221,0.7318897637795276,0.7430432898700277,0.7480019753075047,0.03113782758231934,1
0.45932183265686033,0.022707756716400847,0.018126726150512695,0.001473716310808118,256.0,3,0.0078125,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.4381190299987793,0.025260161186050192,0.018331432342529298,0.00164996713615097,256.0,3,256.0,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 256.0), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.4794288158416748,0.03772774149357333,0.019559192657470702,0.001639143780022863,0.0078125,5,256.0,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 5), ('model__gamma', 256.0), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.7258193969726563,0.028120268925939763,0.027950572967529296,0.0021283566619157927,256.0,3,0.5,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.5337952257593407,0.5487195090147261,0.5432025642812348,0.5362361507908857,0.5109499339610658,0.5345806767614507,0.01293068485987391,97
0.4669994354248047,0.02103963420644835,0.02011141777038574,0.003184791762128187,32.0,2,32.0,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 2), ('model__gamma', 32.0), ('model__kernel', 'linear')])",0.5331171653598067,0.673246170697359,0.595099644624068,0.6246968852344784,0.585063193778593,0.602244611938861,0.04619563070409365,72
0.5004096508026123,0.03418384618816751,0.02057499885559082,0.0022387674461020806,0.0078125,2,0.5,poly,"OrderedDict([('model__C', 0.0078125), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'poly')])",0.733915190291566,0.7199245440478468,0.6762176851787332,0.7034927879590271,0.7048277158185435,0.7076755846591433,0.019254918824749844,34
0.5259056568145752,0.020634561371364307,0.019260501861572264,0.00199265205331353,4.0,4,0.5,poly,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'poly')])",0.6232765964845175,0.6482274805709617,0.5874137690753257,0.5781792209602119,0.6890601589458828,0.6252314452073799,0.04062224072627913,61
0.7510982036590577,0.04665702164902808,0.06651735305786133,0.01007842491017651,0.0078125,2,0.5,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.7719630717874715,0.7385346940904429,0.70877116577242,0.7511758762455578,0.7604657354509876,0.746182108669376,0.021687228343517176,5
0.5481294155120849,0.025015081800198794,0.019941329956054688,0.0015368184943198835,4.0,3,0.0009765625,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 3), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7592103204270042,0.7593841820679104,0.7157828722737092,0.7608720646644833,0.7350733736933601,0.7460645626252934,0.017929151299515965,6
0.4842169761657715,0.020206423039593756,0.020237541198730467,0.0025373338523633293,0.0078125,5,0.0009765625,linear,"OrderedDict([('model__C', 0.0078125), ('model__degree', 5), ('model__gamma', 0.0009765625), ('model__kernel', 'linear')])",0.7466853278161238,0.7466140445433525,0.7311476552156644,0.711255313218591,0.7246411362525038,0.7320686954092471,0.013523512506965147,11
0.5398104667663575,0.02392162900062863,0.02085280418395996,0.0025699115129058925,0.0009765625,4,0.0009765625,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 4), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7441313003112124,0.6793973955526192,0.704356839244652,0.746010730959515,0.7240668846502546,0.7195926301436507,0.02517088614191198,29
0.7343488693237304,0.0201407080761691,0.027723026275634766,0.0015751316123438501,0.0078125,2,0.5,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.5338247822382948,0.5486934297685901,0.5432025642812348,0.5363040903072956,0.5109099103645454,0.5345869553919921,0.012941045223128826,95
0.5275461196899414,0.02424969912230244,0.02059168815612793,0.0027115754621915684,256.0,5,0.0009765625,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0009765625), ('model__kernel', 'sigmoid')])",0.7217674774414521,0.6703496357598623,0.6222388683715421,0.6490157480314962,0.6685524161201126,0.666384829144893,0.03267478137174173,49
0.48054914474487304,0.028672212646543446,0.01953606605529785,0.001365431319629434,256.0,4,0.5,poly,"OrderedDict([('model__C', 256.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'poly')])",0.6232765964845175,0.6482274805709617,0.5874137690753257,0.5781792209602119,0.6890601589458828,0.6252314452073799,0.04062224072627913,61
0.55797438621521,0.026519944511149092,0.02231760025024414,0.0013674481041221242,0.0078125,4,0.0625,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7189509188587722,0.7273293113340403,0.7243920284300747,0.7580064107030868,0.7194432891739653,0.7296243916999878,0.014531083188147526,23
0.5052345752716064,0.028525715468662064,0.019681835174560548,0.002813417512806805,0.0078125,4,32.0,poly,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 32.0), ('model__kernel', 'poly')])",0.6232765964845175,0.6482274805709617,0.5874137690753257,0.5781792209602119,0.6890601589458828,0.6252314452073799,0.04062224072627913,61
