mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.013829803466797,0.04666220299777512,0.038369607925415036,0.002595049508417819,0.5,2,0.0625,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.7171900272369385,0.04534016485864843,0.028480052947998047,0.0012812029960455845,32.0,4,0.0625,poly,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'poly')])",0.7128771435908365,0.4250524272680611,0.6294050506924063,0.6209362123080169,0.41232238260977094,0.5601186432938183,0.11993428179440391,54
0.7596841335296631,0.04031020642675882,0.03223891258239746,0.006585415577711633,32.0,4,0.0078125,poly,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'poly')])",0.7128771435908365,0.3267917361831372,0.6294050506924063,0.6209362123080169,0.41232238260977094,0.5404665050768336,0.14573173294483255,60
1.107763147354126,0.0467997303816071,0.07792434692382813,0.008712103850902148,4.0,2,0.0625,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'rbf')])",0.6414226503382419,0.7167878524572222,0.7538242065180627,0.7502609479958829,0.3236949266375472,0.6371981167893914,0.1618774051858947,38
1.0515237331390381,0.07291152464266158,0.03944873809814453,0.004286155588263436,0.0009765625,4,0.0625,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9592897891998291,0.036355944270122724,0.03815770149230957,0.002474195914670671,0.0625,3,0.0625,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9520606994628906,0.06487253143934024,0.03676328659057617,0.0008297909841957341,256.0,5,0.0625,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7305139888411852,0.18905256187963843,0.6938613272039345,0.370042139615967,0.6165498007581736,0.5200039636597797,0.2077880320096506,68
0.7509512424468994,0.017371195040910635,0.028173351287841798,0.001840070780558463,256.0,2,0.0625,poly,"OrderedDict([('model__C', 256.0), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'poly')])",0.2940259442592862,0.5745858799125267,0.31677450092559256,0.5184782094785041,0.3990388870098208,0.42058068431714607,0.11005217006107003,98
1.010117244720459,0.05196518767780063,0.03776426315307617,0.0011961063667754739,0.5,4,0.0625,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.46979103088378904,0.052692733381322986,0.017621183395385744,0.0010405737802737082,256.0,4,0.5,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.35991649231334544,0.28545658337019486,0.47513265614146116,0.6538841548497534,0.5040066579623386,0.4556793089274187,0.1266060185549329,83
1.1044104099273682,0.05511572509052044,0.08165106773376465,0.006217599494678874,32.0,5,0.0625,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'rbf')])",0.5729696314462347,0.7069978919948253,0.7198391396535484,0.5066770560944238,0.5056290210540481,0.6024225480486161,0.093942875131191,42
0.5516432285308838,0.02392491801129967,0.018998432159423827,0.002125791795707502,256.0,3,0.0625,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.35991649231334544,0.28545658337019486,0.47513265614146116,0.6538841548497534,0.5040066579623386,0.4556793089274187,0.1266060185549329,83
0.9521668910980224,0.0771055368479724,0.03900322914123535,0.003101659093716798,0.0625,2,0.0625,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
1.0046068191528321,0.04345768156586994,0.03845601081848145,0.003909203205920241,0.0009765625,5,0.0625,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9825294494628907,0.0747397970525482,0.0385345458984375,0.0035257644951229386,0.0009765625,3,0.0625,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9481532573699951,0.07581521393356007,0.038126468658447266,0.0018218583954713564,0.5,5,0.0625,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.7477983474731446,0.0408845894585393,0.02825503349304199,0.002655793305649963,256.0,2,32.0,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 2), ('model__gamma', 32.0), ('model__kernel', 'sigmoid')])",0.5,0.5,0.5,0.5,0.5,0.5,0.0,73
0.9411120891571045,0.03572790119639682,0.03854756355285645,0.0020787076959941707,0.0078125,2,0.0625,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9297839641571045,0.06557646455047546,0.03700575828552246,0.0005155689089431219,0.0625,4,0.0625,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9250592708587646,0.031035863151632606,0.03492140769958496,0.003495797096683923,256.0,5,0.5,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.40949812013719467,0.4414971717925684,0.4361122931055175,0.43923791062182604,0.43428808173824707,0.4321267154790707,0.011584336046149816,95
0.9984509468078613,0.037422805125384914,0.04253830909729004,0.004542674673887099,0.5,3,0.0625,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9670208930969239,0.05231501073210147,0.03837852478027344,0.002067384673414524,0.0009765625,2,0.0625,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 2), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9706416130065918,0.05821051131038002,0.037662172317504884,0.0017783661383461967,0.0625,5,0.0625,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
0.9637695789337158,0.05903414263115378,0.04069619178771973,0.0034552290240299987,0.0078125,4,0.0625,sigmoid,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7938484328210917,0.7887726061801873,0.7676650579419719,0.76850518319701,0.7955079969498483,0.7828598554180218,0.012268850182789925,1
1.16113224029541,0.03655662246972774,0.08141942024230957,0.009407354125280494,4.0,5,0.0078125,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.7537881486633282,0.7696841387845363,0.8143811137902984,0.7936065013329259,0.7440715403629874,0.7751062885868153,0.025813903858221916,17
0.8266757011413575,0.02574532656462452,0.031256580352783205,0.0026548235783749197,4.0,5,0.0078125,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7434376098077269,0.8008624842687879,0.8080219838836579,0.49316595080236203,0.5891635965119648,0.6869303250548999,0.12485172478635738,32
1.1091411590576172,0.04155377561802051,0.07680902481079102,0.004484447598231505,256.0,5,0.0078125,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.6903976165261784,0.6350340576386159,0.7987339324529595,0.8039071279718067,0.19702210147694746,0.6250189672133015,0.22348774020519446,39
1.0856719493865967,0.036865822123489135,0.07392115592956543,0.003574325060977414,0.0009765625,5,0.0078125,rbf,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.7537881486633282,0.7696841387845363,0.8143811137902984,0.7936065013329259,0.501258369429624,0.7265436544001427,0.11451608463065077,27
0.6209714412689209,0.07097042943990968,0.02413973808288574,0.004050073268724935,4.0,5,0.0078125,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.455169645453115,0.6892722152305724,0.6324785392246359,0.8124623428705127,0.2874616457968885,0.5753688777151449,0.18427545934360098,46
1.146347999572754,0.054694442392851074,0.07425627708435059,0.0028507240442614146,32.0,5,0.0078125,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'rbf')])",0.7537881486633282,0.7696841387845363,0.7326483221134787,0.37811607063841035,0.778776714588963,0.6826026789577433,0.15304682807366335,33
1.104622745513916,0.01695764276303566,0.07715129852294922,0.0018884338206274494,4.0,5,32.0,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 32.0), ('model__kernel', 'rbf')])",0.6624563156629362,0.6619330283148177,0.6488988661339813,0.5962907197073019,0.6260778879760254,0.6391313635590125,0.025159838645202947,37
0.8760628223419189,0.027032125669565466,0.03380684852600098,0.005205133895599425,0.0009765625,5,0.0078125,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7434376098077269,0.8008624842687879,0.820693873147148,0.49316595080236203,0.5891635965119648,0.689464702907598,0.1273869283054327,31
1.1007489204406737,0.053080010252069494,0.07573099136352539,0.006794186476856079,4.0,5,0.5,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.6746547319152831,0.5677955747353473,0.5414755775709591,0.7224989301435244,0.5448969967643662,0.6102643622258961,0.07423086314599145,41
0.8373608112335205,0.02029222147304876,0.030539512634277344,0.003414405351985686,256.0,5,0.0078125,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7482426973977218,0.6637584704486659,0.7542230538613636,0.6055433113058069,0.45878052121710267,0.6461096108461322,0.10878325115022854,36
0.8418177127838135,0.020907100230535006,0.029734230041503905,0.0022079560557943553,32.0,5,0.0078125,sigmoid,"OrderedDict([('model__C', 32.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'sigmoid')])",0.7434376098077269,0.7317294343676091,0.8080219838836579,0.7430225960961453,0.7021528664273583,0.7456728981164995,0.034605902531687785,18
1.0045501232147216,0.02473164056723045,0.06902260780334472,0.004404246683179838,256.0,5,32.0,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 32.0), ('model__kernel', 'rbf')])",0.6458678641841947,0.6264889510877919,0.6435835282108726,0.5465611842735342,0.5433917723490896,0.6011786600210967,0.046385992913069996,43
1.094674825668335,0.06997983906130108,0.07499117851257324,0.0029678619703426205,256.0,5,0.0625,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'rbf')])",0.5415150896849634,0.26405485846229315,0.37364934408402706,0.456313183662534,0.7295469506362767,0.4730158853060189,0.15768178650448045,78
0.7350941181182862,0.02534261708047904,0.027643299102783202,0.0018023876314943806,256.0,5,0.0078125,poly,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'poly')])",0.7178304858234907,0.2815752828889585,0.2794883358367368,0.5704720218893241,0.35352998083350606,0.4405792214544032,0.17467140544471868,92
1.1222111225128173,0.06998747954188923,0.07452216148376464,0.005171773326411729,0.0009765625,5,32.0,rbf,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 32.0), ('model__kernel', 'rbf')])",0.6979501142834101,0.7064752110051634,0.6592088881130156,0.7350450430791501,0.6647825978903521,0.6926923708742183,0.02796947778047062,30
0.6020917415618896,0.03902791141895975,0.023754215240478514,0.0020267061100803074,32.0,5,32.0,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 5), ('model__gamma', 32.0), ('model__kernel', 'linear')])",0.6501554248314096,0.7318570728227412,0.6831521548061105,0.4778112373117447,0.2182216257696602,0.5522395031083331,0.18766759474286115,55
1.0420958042144775,0.02172328494452237,0.07043333053588867,0.0031183024700015055,256.0,3,0.5,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.2926883175038405,0.26852159803345826,0.45313513408665773,0.3208214679279456,0.3385495655715943,0.33474321662469925,0.06384178382268102,100
1.1089930057525634,0.03068262270248393,0.0787353515625,0.007119431005737691,256.0,5,4.0,rbf,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 4.0), ('model__kernel', 'rbf')])",0.5115503706517657,0.30091781447796023,0.6813082435320661,0.5841376956806894,0.5062915440726314,0.5168411336830225,0.12517221997690622,69
1.1538824558258056,0.019059357771390915,0.07861881256103516,0.002770482645380175,32.0,5,4.0,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 5), ('model__gamma', 4.0), ('model__kernel', 'rbf')])",0.5537944547912778,0.3336441931021268,0.6027822936025613,0.5731627260791609,0.5999427793477087,0.532665289384567,0.10113212715188777,65
0.5877532005310059,0.035033593982144146,0.019732189178466798,0.0004961220904877581,4.0,3,4.0,poly,"OrderedDict([('model__C', 4.0), ('model__degree', 3), ('model__gamma', 4.0), ('model__kernel', 'poly')])",0.3991069552649953,0.6363886624308487,0.39494524638218786,0.307283388917378,0.7800359932450536,0.5035520492480927,0.17624672445403616,72
0.6904071807861328,0.03049099671328778,0.028592967987060548,0.0016440963837499616,4.0,2,0.5,poly,"OrderedDict([('model__C', 4.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'poly')])",0.2940259442592862,0.5745858799125267,0.31677450092559256,0.5184782094785041,0.3990388870098208,0.42058068431714607,0.11005217006107003,98
0.8229866027832031,0.0172429166501169,0.03343424797058105,0.0009857392968457197,4.0,4,32.0,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 32.0), ('model__kernel', 'sigmoid')])",0.5,0.5,0.5,0.5,0.5,0.5,0.0,73
1.0666147232055665,0.05005275017878773,0.08051538467407227,0.009654978653582724,0.0625,4,4.0,rbf,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'rbf')])",0.26147450004987294,0.4635904485203186,0.7250011213793086,0.6612649522292415,0.7291068850264949,0.5680875814410473,0.18119731236359043,52
1.0186294078826905,0.05835966700682431,0.0747607707977295,0.004274070602564045,32.0,4,32.0,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 32.0), ('model__kernel', 'rbf')])",0.6458678641841947,0.6003427744355636,0.476723802457821,0.5599995514482765,0.5454288942472636,0.565672577354624,0.05654587709044006,53
1.0565846920013429,0.03952617458940729,0.08016948699951172,0.004906584827701549,0.0009765625,2,256.0,rbf,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 2), ('model__gamma', 256.0), ('model__kernel', 'rbf')])",0.6792906454958633,0.6590972414025194,0.6678110797124905,0.690007570825711,0.6824849341174503,0.6757382943108069,0.010968263062723596,34
0.6140627384185791,0.05692835718111033,0.022355175018310545,0.0015712780305847712,32.0,4,0.5,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.6501554248314096,0.7318570728227412,0.6831521548061105,0.4778112373117447,0.2182216257696602,0.5522395031083331,0.18766759474286115,55
0.5881351470947266,0.03905350291271688,0.023753023147583006,0.0017297024406385877,32.0,4,4.0,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.6501554248314096,0.7318570728227412,0.6831521548061105,0.4778112373117447,0.2182216257696602,0.5522395031083331,0.18766759474286115,55
1.1236818790435792,0.024573612529116433,0.03440656661987305,0.0014409797352438716,0.0625,4,4.0,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'sigmoid')])",0.39171271706495825,0.3942851928174415,0.3711677619814833,0.49235401156778535,0.6695710390761289,0.46381814450155945,0.11114555029498255,79
0.6255815982818603,0.02483931145655097,0.02444634437561035,0.0026471031533498663,32.0,4,0.0625,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.6501554248314096,0.7318570728227412,0.6831521548061105,0.4778112373117447,0.2182216257696602,0.5522395031083331,0.18766759474286115,55
0.8109613418579101,0.022946633478612206,0.03444366455078125,0.00424128190368389,4.0,4,0.0078125,poly,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'poly')])",0.7128771435908365,0.3267917361831372,0.6294050506924063,0.6209362123080169,0.41232238260977094,0.5404665050768336,0.14573173294483255,60
0.526120662689209,0.01839791843628974,0.021219778060913085,0.0028901441180607785,256.0,4,0.0078125,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.35991649231334544,0.28545658337019486,0.47513265614146116,0.6538841548497534,0.5040066579623386,0.4556793089274187,0.1266060185549329,83
1.327484130859375,0.01531895592989942,0.045128488540649415,0.004026352445639133,32.0,4,0.5,sigmoid,"OrderedDict([('model__C', 32.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.4069756689573878,0.4200599749149506,0.4066700247430829,0.6832230744704968,0.6047880471876413,0.5043433580547119,0.1168001062618044,71
0.5118385791778565,0.028508973418082898,0.02091703414916992,0.0025573493222670243,256.0,3,4.0,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.35991649231334544,0.28545658337019486,0.47513265614146116,0.6538841548497534,0.5040066579623386,0.4556793089274187,0.1266060185549329,83
1.1308619499206543,0.022148599215538557,0.08845858573913574,0.004412569393488821,0.0078125,4,0.5,rbf,"OrderedDict([('model__C', 0.0078125), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.2788618287952961,0.753813615718509,0.5997221403918402,0.765900552446001,0.5082224380119702,0.5813041150727233,0.17943626401112447,45
0.677885913848877,0.039751209518627165,0.024886131286621094,0.0002670874275852499,0.0625,3,0.0078125,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.7183058708535314,0.8008885576824252,0.8080674452069825,0.7974428308705419,0.589202693250024,0.742781479572701,0.08344105966666115,19
0.6301834583282471,0.02288087102880375,0.024533414840698244,0.00033945342358338655,0.0625,3,32.0,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 32.0), ('model__kernel', 'linear')])",0.7183058708535314,0.8008885576824252,0.8080674452069825,0.7974428308705419,0.589202693250024,0.742781479572701,0.08344105966666115,19
0.6646127700805664,0.02922162926721374,0.024515390396118164,0.0008801036532700091,0.0625,3,0.5,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7183058708535314,0.8008885576824252,0.8080674452069825,0.7974428308705419,0.589202693250024,0.742781479572701,0.08344105966666115,19
0.653415584564209,0.039359844055811555,0.025386571884155273,0.0016003161341076625,4.0,4,0.5,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.455169645453115,0.6892722152305724,0.6324785392246359,0.8124623428705127,0.2874616457968885,0.5753688777151449,0.18427545934360098,46
0.6527772903442383,0.04479706530455697,0.027047491073608397,0.002879017912952473,0.0625,3,0.0625,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 3), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.7183058708535314,0.8008885576824252,0.8080674452069825,0.7974428308705419,0.589202693250024,0.742781479572701,0.08344105966666115,19
