f1_mean,accuracy_mean,brier_score_mean,roc_auc_mean,model__kernel,model__C,model__gamma,model__degree
0.33565579309858495,0.5,0.2511888486605972,0.4957199571871327,poly,0.5,0.5,5
0.448466164611556,0.5047318611987381,0.24984105280386223,0.5013526908970689,poly,256.0,0.5,2
0.3368744792300356,0.5006572029442692,0.25,0.5,poly,0.5,0.0009765625,5
0.46104861211888204,0.49907991587802314,0.250166487329918,0.4869858959134279,rbf,256.0,256.0,5
0.4999097727423463,0.5035488958990536,0.24966609937119322,0.5168452655403963,rbf,0.5,32.0,5
0.4644704437816942,0.5053890641430073,0.25507732381598996,0.4845936702856366,linear,4.0,32.0,2
0.3544819155557362,0.500788643533123,0.2504474997893253,0.5098673044368593,rbf,0.0009765625,0.0009765625,5
0.3733806866774214,0.504863301787592,0.2578357562856542,0.4936398165747274,poly,0.0009765625,4.0,2
0.34417135755557654,0.5022344900105152,0.25,0.5,poly,0.5,0.0009765625,3
0.39207308026780174,0.5074921135646687,0.25054600773026897,0.49801394790585146,linear,4.0,0.0009765625,5
0.3763748856792284,0.507229232386961,0.2589326133644781,0.4933062739868709,rbf,0.0625,0.0078125,4
0.33946285339670274,0.5013144058885384,0.2512085156243822,0.4898487023455304,poly,0.0625,0.5,3
0.3770456451523096,0.5013144058885384,0.2549447463620775,0.4857507897492373,rbf,0.5,0.0625,2
0.43390767885482934,0.5039432176656151,0.25416359902747476,0.49735266767728037,linear,0.5,4.0,2
0.33663639218097696,0.5001314405888538,0.25032737074969597,0.47574395926143376,poly,0.0625,0.0009765625,3
0.3571769518292677,0.500788643533123,0.2515293395343025,0.49775742452739435,rbf,0.0625,0.0078125,5
0.43078751164223694,0.500788643533123,0.2516195446652734,0.5016769386588471,rbf,32.0,0.0009765625,3
0.3692309899610438,0.5024973711882229,0.2516588105233951,0.49362022487812374,rbf,0.0009765625,0.0009765625,3
0.4820549730887022,0.5101209253417456,0.2501372962876383,0.5084481330737141,rbf,0.0625,4.0,3
0.5137955293117935,0.5185331230283912,0.24946599630466623,0.527270950607087,rbf,0.0078125,32.0,4
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.0625,256.0,2
0.49952161831930364,0.5063091482649842,0.2500623877785079,0.5044862566494288,linear,32.0,0.5,4
0.4468317848900562,0.5043375394321766,0.25078413238828506,0.5052194422053934,linear,0.0009765625,0.0625,3
0.42009451666657904,0.5044689800210305,0.25112144864695335,0.503983990508635,sigmoid,4.0,0.0009765625,2
0.4965210522945115,0.5110410094637224,0.2504299472298356,0.4945202681111587,linear,32.0,0.0078125,2
0.5048095088577298,0.5144584647739222,0.24996223884080837,0.5081764062622665,rbf,4.0,4.0,3
0.3592629696868159,0.4961882229232387,0.25263915523809377,0.5009801376822891,sigmoid,0.0078125,0.0009765625,4
0.4679696697036102,0.5085436382754994,0.25018851310187046,0.48949460056988003,rbf,256.0,256.0,2
0.5200707351870142,0.5212933753943217,0.2498330620334106,0.5074146797161878,rbf,0.0078125,32.0,3
0.38985797749438067,0.500788643533123,0.2566088160499683,0.4901641044735687,linear,0.0625,256.0,5
0.4497944734751662,0.501577287066246,0.25107350324157396,0.490475256551021,poly,0.0078125,256.0,3
0.5006480753787859,0.5011829652996845,0.250008276440108,0.5007196061260437,rbf,256.0,0.5,3
0.3621901649839142,0.5026288117770767,0.24972775804348543,0.5001249445765761,rbf,0.0078125,256.0,2
0.3786009359778767,0.5051261829652997,0.2514122587961035,0.5162710595189524,sigmoid,256.0,0.0009765625,5
0.4122215791979429,0.5013144058885384,0.2500829135528728,0.5022753319600488,poly,0.0078125,256.0,5
0.5079602901706316,0.5110410094637224,0.24958338846928896,0.5031266551010005,rbf,0.0625,256.0,3
0.4369021866277778,0.5017087276550999,0.2500098053526216,0.51179271556533,poly,0.0009765625,32.0,3
0.3629096700585403,0.5009200841219769,0.25456209035198646,0.5071709064894887,sigmoid,0.0625,0.0625,2
0.4018744313336384,0.5074921135646687,0.25065468129520585,0.4911016725434846,rbf,0.0625,32.0,5
0.3772668821551357,0.49592534174553105,0.24973745424704305,0.5244766978364686,rbf,0.0009765625,0.0009765625,4
0.3477194547650361,0.5,0.25477936731690326,0.4971023638850466,poly,4.0,0.0625,2
0.4720523882214996,0.5052576235541535,0.25206607898715905,0.49482323106675025,linear,4.0,0.5,4
0.4806849128931197,0.5077549947423764,0.24977231513321813,0.5210963527240682,rbf,0.5,4.0,2
0.4283063966381624,0.5055205047318612,0.25995533624166106,0.501439592337912,sigmoid,4.0,0.0078125,4
0.35070597736183284,0.5039432176656151,0.2520960030803754,0.5078311846736127,poly,0.0625,0.5,2
0.42319377670940167,0.5128811777076762,0.2525500141829382,0.4970420338986799,rbf,4.0,0.0625,5
0.3385860204460072,0.5003943217665615,0.25790442645730655,0.5061877626738582,poly,0.0078125,0.5,5
0.44241318380229344,0.4957939011566772,0.2505956084001915,0.4935272075108275,poly,4.0,4.0,4
0.3333333333333333,0.5,0.25,0.5,sigmoid,4.0,256.0,2
0.45917957076881283,0.5047318611987381,0.25050520564925277,0.4995487344662378,rbf,0.5,0.5,5
0.35185459244677747,0.5014458464773922,0.2535791567848291,0.4949147971972609,poly,4.0,0.5,3
0.4194066769934525,0.5078864353312302,0.25209839827239566,0.4968451494414535,linear,0.0625,4.0,4
0.45852188679959266,0.5001314405888538,0.249859299155267,0.5040405887432676,rbf,0.0078125,256.0,3
0.3369256488614574,0.5002628811777077,0.25,0.5,poly,0.0009765625,0.0009765625,3
0.4709063803529994,0.525105152471083,0.2500372646265682,0.4935266201054621,sigmoid,0.5,32.0,3
0.4639537262144092,0.49290220820189273,0.25039200270034595,0.49396865991965955,sigmoid,0.5,0.5,3
0.4684972718777319,0.5126182965299685,0.25002296646488403,0.5033633449100564,poly,32.0,32.0,2
0.4860721522059363,0.49658254468980023,0.2500072480736449,0.504269918708626,linear,256.0,0.5,3
0.4491009312464865,0.4948738170347003,0.25044395230955624,0.5001950185813594,poly,256.0,32.0,5
0.37013490772228,0.5013144058885384,0.2508075873727604,0.500725134647131,linear,4.0,0.0078125,2
0.5013068832768935,0.5014458464773922,0.2504452420715306,0.4967616687730332,rbf,256.0,0.5,5
0.4649310420679905,0.5224763406940063,0.24998813745461296,0.5001315096953673,sigmoid,0.0078125,32.0,5
0.3333333333333333,0.5,0.250049761689479,0.49158780231335436,sigmoid,0.0625,256.0,3
0.39778909235453913,0.5049947423764458,0.25188924554657416,0.5039694781407805,rbf,0.0078125,0.0625,4
0.36154266062762025,0.4982912723449001,0.2524385922127039,0.4947933079463645,rbf,4.0,0.0009765625,3
0.3433512614608852,0.49907991587802314,0.26225489520833734,0.499717319806148,poly,0.0078125,0.5,3
0.3357742335399749,0.5002628811777077,0.2508433448003263,0.5018391316462498,poly,0.0009765625,0.5,5
0.4366605320383114,0.5003943217665615,0.2504346675669759,0.4897845023944025,rbf,4.0,0.5,5
0.38705709571893243,0.4997371188222923,0.25223203624981927,0.5100711340987018,linear,0.0078125,256.0,5
0.49588542457957174,0.5063091482649842,0.25049871426503945,0.5054509835791867,sigmoid,256.0,4.0,2
0.4051837266174267,0.506440588853838,0.25268364983781927,0.49385345936150005,sigmoid,0.5,0.0009765625,4
0.3365768459413424,0.5,0.2512870098283531,0.49515901961629855,poly,0.5,0.0078125,4
0.37054462383696835,0.5046004206098843,0.25067086938231625,0.5112200644404418,sigmoid,0.5,0.0009765625,5
0.45712289385806076,0.5103838065194533,0.2496932544306537,0.5233087286502337,rbf,32.0,32.0,5
0.4334962989161324,0.4982912723449001,0.25068732106327535,0.49937375677382045,poly,256.0,0.5,3
0.4803854803458871,0.5102523659305994,0.25083747699112763,0.4776648439132642,linear,32.0,0.5,3
0.40107434252674345,0.5038117770767613,0.250789925840286,0.5103395092442401,sigmoid,0.0625,0.0078125,5
0.4917465026361231,0.49539957939011564,0.24983989006269441,0.5028738980275343,rbf,0.0625,256.0,5
0.3784411043648451,0.4904048370136698,0.25232850713291355,0.4898877820789672,rbf,256.0,0.0009765625,5
0.48929009564976844,0.5095951629863302,0.24983360790530562,0.5203612321857229,rbf,0.0078125,32.0,2
0.48256992557466905,0.49658254468980023,0.2506502746296413,0.49590689030640167,linear,256.0,0.0009765625,3
0.3406241641088821,0.5003943217665615,0.2592412485190566,0.496128411235724,poly,256.0,0.0009765625,3
0.3667892507723961,0.5034174553101998,0.25457989180668006,0.49481673505447255,poly,0.0078125,0.5,2
0.45579111978764,0.506440588853838,0.2500490843377897,0.5035904289137231,poly,0.5,32.0,4
0.455702960210199,0.5027602523659306,0.25063577655394365,0.49166554714114646,rbf,0.0078125,4.0,2
0.3666010019676032,0.5038117770767613,0.2544784484967014,0.4993676062941107,poly,0.0625,0.0009765625,2
0.5083673787535402,0.511435331230284,0.2494022610960282,0.519944554462014,rbf,4.0,32.0,5
0.38067951046168547,0.5026288117770767,0.2515741383488301,0.5089367161248163,sigmoid,32.0,0.0078125,2
0.43258620056463076,0.5059148264984227,0.2500752187627568,0.5025782949156403,poly,0.0009765625,32.0,4
0.4648657385328515,0.4810725552050473,0.24973163254947556,0.5230119852808655,linear,256.0,4.0,2
0.4750523303656134,0.5046004206098843,0.24988114559524743,0.5154289275443082,rbf,4.0,0.5,4
0.3644741855849616,0.5035488958990536,0.25558541651627353,0.5049857930829356,linear,4.0,32.0,4
0.47697148907019105,0.5035488958990536,0.24994975983866957,0.5108371106953663,linear,256.0,0.5,5
0.41656701844495275,0.5026288117770767,0.2534115057512329,0.4942469172966417,linear,0.5,0.0625,5
0.46374289827542425,0.4934279705573081,0.25080623087698245,0.48800155434370374,sigmoid,0.5,0.5,4
0.4529254580344762,0.5120925341745531,0.2510908423435996,0.504975185233099,rbf,256.0,0.0078125,2
0.34732802647495903,0.5014458464773922,0.25115380453427943,0.5007044717995668,rbf,0.5,0.0078125,5
0.40970173034890556,0.5030231335436383,0.25323888080152235,0.4818727395259404,sigmoid,0.0625,0.0009765625,5
0.47715367327108055,0.5011829652996845,0.25008782955678527,0.5051523052274379,rbf,0.0078125,0.5,3
0.468091275010839,0.5032860147213459,0.2501862965711298,0.5013141985689975,rbf,256.0,0.0625,4
0.44873817034700314,0.5099894847528917,0.25000189994364186,0.5077263846457489,rbf,4.0,32.0,4
0.37169586438399516,0.5,0.2505039939021488,0.5110616032047731,poly,32.0,0.5,5
0.34188369754103815,0.49737118822292326,0.2525509734716925,0.5019098276096554,sigmoid,256.0,0.0009765625,2
0.5128337427771246,0.517875920084122,0.2500307398464597,0.5003910392071658,rbf,32.0,4.0,4
0.5029705178943645,0.5038117770767613,0.251218962097472,0.4967980879056967,sigmoid,4.0,4.0,4
0.505973880585194,0.5069663512092534,0.25192638128834627,0.4751974995051974,sigmoid,32.0,4.0,4
0.4859709178708913,0.49763406940063093,0.25103020603125414,0.48135412969468194,rbf,32.0,0.5,4
0.3992485894715394,0.5044689800210305,0.2514537898605774,0.508985159790845,rbf,0.0625,0.0078125,2
0.48537655451408745,0.5065720294426919,0.25020175343460055,0.4993889256535542,linear,256.0,0.0078125,4
0.33829809272862155,0.5002628811777077,0.25,0.5,poly,0.0625,0.0078125,4
0.46265683935946195,0.5017087276550999,0.2519053975378167,0.4811177508649372,linear,32.0,4.0,3
0.4128054539003514,0.4989484752891693,0.25023367334240887,0.49725225591302985,poly,32.0,256.0,5
0.4919142277105232,0.504074658254469,0.2512486333450955,0.482789644748292,linear,256.0,0.0009765625,4
0.44845275850867133,0.4985541535226078,0.2502695724877208,0.510657191887227,poly,0.0009765625,0.0625,5
0.5037219859238208,0.5055205047318612,0.2498501894164124,0.5108306492363454,linear,256.0,0.0009765625,5
0.5082228081389155,0.5099894847528917,0.2512486003283522,0.48602382958444323,sigmoid,0.0009765625,4.0,2
0.4262342768044061,0.4960567823343849,0.249987667142223,0.5077333989568786,poly,0.0078125,256.0,4
0.3567296119699708,0.4982912723449001,0.25611533942013576,0.48519648640370816,linear,0.0078125,0.0009765625,5
0.4055754940631199,0.5023659305993691,0.25006774449442115,0.4998156929282476,poly,256.0,4.0,5
0.3620825756490628,0.4989484752891693,0.253423234198453,0.4957988077191423,sigmoid,0.5,0.0625,5
0.4894384135426227,0.5030231335436383,0.25003863929863995,0.5050391778646861,rbf,4.0,4.0,2
0.5030595867833346,0.5216876971608833,0.2505710027123715,0.5046195631141496,linear,256.0,0.0078125,3
0.348024185119395,0.4997371188222923,0.25003513391365556,0.49740719271650513,poly,0.0078125,4.0,2
0.3585439671084244,0.5006572029442692,0.25097143499415464,0.49445047053242974,rbf,32.0,0.0625,5
0.48214614899335967,0.5070977917981072,0.2509812976751221,0.5006685364124984,linear,32.0,0.0078125,4
0.44738189979112936,0.5094637223974764,0.2503684504980987,0.5027950129422678,poly,0.0625,256.0,3
0.4321275153386465,0.5106466876971609,0.25144450546364633,0.4874296633904651,linear,0.0009765625,0.0078125,4
0.37999500659581076,0.5086750788643533,0.2538514545335713,0.481148157730918,rbf,0.5,0.0009765625,5
0.35019243641231595,0.49763406940063093,0.25225973741920854,0.505613936738239,sigmoid,0.5,0.0009765625,2
0.38015263715297093,0.5010515247108307,0.25285963291969193,0.48754341271183915,sigmoid,32.0,0.0625,4
0.363267045582862,0.5031545741324921,0.2513595188999834,0.49274326322062884,linear,0.0009765625,0.0078125,2
0.4745765562976753,0.5245793901156677,0.25004836355306287,0.4911833909958082,sigmoid,4.0,32.0,5
0.4616928369795342,0.5141955835962145,0.2498323887177053,0.5234403074521148,rbf,0.0078125,4.0,5
0.4611628225670434,0.4913249211356467,0.25069436849144583,0.49871468795368423,sigmoid,0.0009765625,0.5,4
0.33799753028364715,0.4996056782334385,0.2507264396418445,0.4985983125847937,poly,0.0625,0.5,5
0.5129642923965309,0.520241850683491,0.2502210867852303,0.4921778337264112,rbf,32.0,0.5,2
0.34140049452966936,0.5001314405888538,0.2529925094436517,0.4990124679207564,sigmoid,0.0009765625,0.0625,4
0.45301839685099593,0.4971083070452156,0.24990611441759034,0.5036670334840408,rbf,0.0009765625,256.0,5
0.5019808375565236,0.5185331230283912,0.25056173593543857,0.49816100656677736,linear,32.0,256.0,5
0.3708472955562257,0.49947423764458465,0.2544387919876915,0.4973885339578351,sigmoid,0.0009765625,0.0078125,4
0.467593798336145,0.49802839116719244,0.25026108600998226,0.5043874343349908,sigmoid,32.0,0.5,2
0.39334472599464504,0.5,0.25058663024742645,0.4905573550891695,poly,0.0625,4.0,3
0.3575423324534603,0.4975026288117771,0.2520287667624328,0.521436633197,linear,0.0009765625,32.0,3
0.3798817179431716,0.506440588853838,0.250847340142954,0.5119987220823506,poly,0.0625,4.0,2
0.34850030686458955,0.49763406940063093,0.255107399450766,0.49775472937336424,sigmoid,0.0009765625,0.0078125,2
0.4654454440449583,0.5199789695057834,0.2500775572348721,0.4898576861922974,sigmoid,0.0009765625,32.0,3
0.48482861662655025,0.4993427970557308,0.25050371061273913,0.49527698443500173,sigmoid,256.0,0.5,5
0.45522025863006305,0.512223974763407,0.25022750220906437,0.5001883843560544,poly,0.5,4.0,3
0.5074348642275668,0.5128811777076762,0.24976801831030368,0.5172428353130967,rbf,256.0,4.0,4
0.34363691083990944,0.49737118822292326,0.25311091167578376,0.5004222407980531,linear,0.0625,32.0,4
0.3819755644717667,0.5059148264984227,0.25037551157171356,0.4946566152624775,sigmoid,256.0,0.0078125,5
0.384365636718774,0.49539957939011564,0.2523381888973943,0.49704562743738673,sigmoid,0.0625,0.0625,5
0.40829884069128025,0.48764458464773924,0.25218555121996766,0.4998245040087307,sigmoid,0.0009765625,0.0625,5
0.5022127154559086,0.5061777076761304,0.25047737246147395,0.48495634126897247,linear,256.0,256.0,5
0.44798386041909355,0.5042060988433228,0.24993845500556033,0.5098774630943574,poly,0.5,256.0,3
0.42040738001875905,0.49947423764458465,0.26000001436880193,0.49611617938281793,linear,0.5,256.0,4
0.49051214989636854,0.5019716088328076,0.24989258451908372,0.5115282794910665,linear,256.0,0.0625,5
0.3446776593813318,0.49592534174553105,0.25016274528056265,0.5072471309739817,linear,4.0,0.0009765625,3
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.0009765625,256.0,2
0.4742290340149441,0.5264195583596214,0.2501217159384069,0.4917548327567085,sigmoid,0.0078125,32.0,4
0.3613577219610536,0.49907991587802314,0.25207163061093535,0.4954916292662215,linear,0.0009765625,0.0625,2
0.3631552454449451,0.49986855941114616,0.2510431329938576,0.5045744365607734,rbf,0.0625,0.0625,5
0.46814787390574636,0.523527865404837,0.2500688337801503,0.4926862849001715,sigmoid,4.0,32.0,3
0.4851741098808102,0.5095951629863302,0.25172196906249544,0.49853293782293473,sigmoid,4.0,0.0078125,3
0.4298698897698627,0.5111724500525763,0.25078238525461355,0.507544047109634,sigmoid,32.0,0.0625,5
0.3851160133702218,0.5082807570977917,0.255330801581912,0.48066009297866763,rbf,32.0,0.0009765625,5
0.5063380188546394,0.5067034700315457,0.25018575420415534,0.4973566758550687,rbf,32.0,4.0,3
0.45249205730601993,0.5095951629863302,0.25105393884094246,0.512275079030209,linear,0.5,0.0625,4
0.47921658266874745,0.5047318611987381,0.25042808409967166,0.49392028536014443,rbf,0.0078125,0.5,5
0.3507420524846753,0.5022344900105152,0.25319255580601113,0.5182846160055108,linear,0.0078125,0.5,4
0.36735518360836145,0.500788643533123,0.25090441269597713,0.5089825682965852,rbf,32.0,0.0625,2
0.34670254075987994,0.5010515247108307,0.2546118183952625,0.49822420447345817,sigmoid,0.0625,0.0009765625,2
0.3883914646623541,0.5059148264984227,0.2509527209986882,0.500588303750217,sigmoid,256.0,0.0625,3
0.3629301498397841,0.5028916929547844,0.2499490623277073,0.5056895392641096,rbf,32.0,256.0,3
0.4981708750308707,0.5124868559411146,0.2502754306364148,0.5093429587649726,linear,32.0,32.0,2
0.4981633135552355,0.5005257623554153,0.2501068344160155,0.5046839703848183,rbf,256.0,0.5,2
0.36143582168799915,0.5,0.255795443657697,0.4860087643644799,rbf,32.0,0.0078125,2
0.337044852388463,0.5005257623554153,0.25,0.5,poly,0.0078125,0.0078125,4
0.3660068912294432,0.5011829652996845,0.2504030775707678,0.4982490482650948,rbf,256.0,0.0078125,4
0.47123540497356387,0.5124868559411146,0.2506193584695512,0.4937182524676554,sigmoid,256.0,0.0625,4
0.48039069186880684,0.49986855941114616,0.2519554328364165,0.4988826167817152,linear,0.5,0.0009765625,3
0.39660439082277066,0.5032860147213459,0.25637766389464295,0.5088826748311865,linear,0.0625,4.0,2
0.4764812984921681,0.5254994742376445,0.25006617147528704,0.48834508282277445,sigmoid,0.0625,32.0,4
0.4732435487286405,0.527602523659306,0.2499687639049393,0.5019741657738105,sigmoid,256.0,32.0,4
0.489229192834635,0.5181388012618297,0.25010870885118375,0.5133800576293037,linear,32.0,0.0078125,5
0.38240487062404865,0.501577287066246,0.2530073998235027,0.5064394485963638,linear,4.0,4.0,4
0.3366442375387518,0.5006572029442692,0.25005292038656035,0.49129517078154483,poly,32.0,0.0009765625,5
0.4274861785117562,0.5103838065194533,0.2554649288166089,0.4960659043941791,sigmoid,0.0009765625,0.0009765625,3
0.4154695510297372,0.5086750788643533,0.25271504560753366,0.48028743610411756,sigmoid,32.0,0.0009765625,5
0.34367776598626065,0.5011829652996845,0.250617372626308,0.5105085092232318,sigmoid,0.0625,0.0009765625,4
0.33805766194928755,0.4997371188222923,0.25235371122063194,0.5140027073167766,poly,0.5,0.5,3
0.46499509106824816,0.5127497371188223,0.2499489567186063,0.5105601663421425,rbf,0.0009765625,32.0,4
0.45174621011529387,0.4985541535226078,0.25048922807168894,0.49898572369999594,rbf,0.0009765625,0.5,4
0.4203097377150171,0.4934279705573081,0.25014477298388954,0.4993491548549814,poly,0.0009765625,256.0,5
0.48551301135072444,0.4982912723449001,0.2502449242142029,0.5040178527002956,linear,256.0,0.0625,3
0.44652363623430436,0.4972397476340694,0.25039365325849106,0.49224351946758127,poly,256.0,4.0,3
0.464613862909109,0.4935594111461619,0.2501701786789255,0.4969820148916244,poly,256.0,256.0,3
0.3569047902738688,0.5006572029442692,0.2517298564842444,0.49561688482210875,rbf,256.0,0.0078125,3
0.34603176733616525,0.4982912723449001,0.25730133546180284,0.5037105360343477,linear,0.0078125,0.0009765625,4
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.5,256.0,4
0.35833586622087843,0.5010515247108307,0.2549193670060378,0.496655935807236,linear,0.5,4.0,3
0.4853733608925957,0.508937960042061,0.250723638920814,0.5066242048604547,linear,32.0,256.0,4
0.3534985847831399,0.49881703470031546,0.2535119449059061,0.5009548446983141,sigmoid,32.0,0.0009765625,2
0.4848700061531162,0.513801261829653,0.2523563403097716,0.5055697085695394,linear,0.5,32.0,5
0.39053312600234696,0.49395373291272343,0.252244533663016,0.4924674591248793,linear,0.0078125,0.0625,4
0.4932492426433495,0.49408517350157727,0.25213893120314557,0.48444674983773794,sigmoid,4.0,4.0,5
0.49259807292470087,0.5010515247108307,0.2504733013606721,0.49560641518529946,linear,256.0,32.0,2
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.0625,256.0,5
0.47539984104345173,0.5279968454258676,0.2500862176837679,0.4881275700712405,sigmoid,0.5,32.0,2
0.34903452947149466,0.4996056782334385,0.2502376811101719,0.5039036541865832,rbf,0.5,0.0625,4
0.346761360351506,0.5002628811777077,0.2568233426142795,0.5077179536510906,linear,0.0009765625,256.0,2
0.4563664982860289,0.506440588853838,0.2504867854101981,0.4940206625711382,rbf,0.0009765625,4.0,3
0.40544892987875836,0.5028916929547844,0.2504016233556604,0.5050852719092527,poly,32.0,0.5,3
