f1_mean,accuracy_mean,brier_score_mean,roc_auc_mean,model__kernel,model__C,model__gamma,model__degree
0.4711968109186559,0.47644584647739224,0.22138200206266606,0.7291361933088848,linear,0.0078125,0.0078125,3
0.49855964829412247,0.5080967402733965,0.2798340174685202,0.4683066975170211,sigmoid,0.0078125,0.5,3
0.591103295404003,0.591167192429022,0.24490569437771334,0.6862771170852041,rbf,0.5,0.0078125,2
0.18295476316806872,0.3516298633017876,0.2280097197029064,0.4933583922948349,sigmoid,256.0,256.0,2
0.40666580904012944,0.43249211356466877,0.3340954713014861,0.5325566038175082,linear,32.0,4.0,2
0.18318062798703397,0.3498422712933754,0.34580611580151027,0.49371273601413523,poly,0.5,0.5,5
0.3672653144371599,0.39069400630914825,0.2930663928538204,0.36773392287075135,poly,256.0,0.5,2
0.1831602290390744,0.34978969505783386,0.22800329704351707,0.4779785775366379,poly,0.5,0.0009765625,5
0.39677630165177347,0.4579390115667718,0.2246081553713893,0.5846309325565263,rbf,256.0,256.0,5
0.602754870337958,0.6265509989484753,0.23204541452597405,0.6547111358476101,rbf,0.5,32.0,5
0.4481204807776121,0.4562565720294427,0.24404961598399713,0.6252032096060042,linear,4.0,32.0,2
0.6806594091813869,0.6733964248159832,0.24152660003132995,0.6855015317348416,rbf,0.0009765625,0.0009765625,5
0.1952358091965297,0.3472660357518402,0.5262807234722863,0.5333067697801029,poly,0.0009765625,4.0,2
0.1890289694124194,0.34936908517350157,0.23826707793274715,0.5127845577092002,poly,0.5,0.0009765625,3
0.46679719058700997,0.4922712933753943,0.25681422513991015,0.6367859874027503,linear,4.0,0.0009765625,5
0.4320283576531085,0.46898002103049424,0.23875738160086907,0.7260702138172445,rbf,0.0625,0.0078125,4
0.37811185362333855,0.4346477392218717,0.521201247076615,0.5332376712392546,poly,0.0625,0.5,3
0.4309852267243783,0.47618296529968457,0.28800122810882,0.6373610184516263,rbf,0.5,0.0625,2
0.5057032340072367,0.5167718191377497,0.2163415499071945,0.7486879703890139,linear,0.5,4.0,2
0.18895946218908913,0.35210304942166143,0.2280191354482752,0.4721886920983569,poly,0.0625,0.0009765625,3
0.6346977786918797,0.6295478443743427,0.2463275890781494,0.7185155450983708,rbf,0.0625,0.0078125,5
0.665265817435952,0.6579915878023134,0.30792630838399015,0.6104355940975903,rbf,32.0,0.0009765625,3
0.5467519361643931,0.5419032597266036,0.23850754334977972,0.6904151060589249,rbf,0.0009765625,0.0009765625,3
0.6006715348419588,0.6026813880126183,0.24723193389229306,0.48400901658966367,rbf,0.0625,4.0,3
0.3869934174968178,0.44369085173501577,0.21867569860527478,0.6904978994237576,rbf,0.0078125,32.0,4
0.18295476316806872,0.3516298633017876,0.227994848913752,0.49695592980179937,sigmoid,0.0625,256.0,2
0.33439909131177586,0.4139852786540484,0.29868057853043267,0.5108067013969181,linear,32.0,0.5,4
0.4403483014364712,0.470925341745531,0.22402438988887036,0.7246632904126193,linear,0.0009765625,0.0625,3
0.5257542763670751,0.5317034700315457,0.3086094404254804,0.5521821716889347,sigmoid,4.0,0.0009765625,2
0.6046072993033635,0.599894847528917,0.2753940957537359,0.5196736725320363,linear,32.0,0.0078125,2
0.47128230728757864,0.4608307045215563,0.2486240647577841,0.47865445559613057,rbf,4.0,4.0,3
0.678138517673777,0.6711356466876972,0.26302178614200705,0.6317179446788764,sigmoid,0.0078125,0.0009765625,4
0.4445292352723539,0.4878023133543638,0.22311839411818948,0.5862779609628042,rbf,256.0,256.0,2
0.6078617804900673,0.6348054679284963,0.22167650137106878,0.6688839085830306,rbf,0.0078125,32.0,3
0.4875234034300249,0.49784437434279705,0.24931121276158086,0.6440193763996729,linear,0.0625,256.0,5
0.31209065620636167,0.3488433228180862,0.23730474298042667,0.5647229142449642,poly,0.0078125,256.0,3
0.42063013705208996,0.41950578338590955,0.21859046021943757,0.6142004703502151,rbf,256.0,0.5,3
0.47819747325773326,0.4889589905362776,0.22677059267620492,0.5812646732855123,rbf,0.0078125,256.0,2
0.6020451800270878,0.5965299684542587,0.2792555932654621,0.5466301481868465,sigmoid,256.0,0.0009765625,5
0.3823924745631576,0.4073606729758149,0.29922400451206915,0.4681714467321179,poly,0.0078125,256.0,5
0.57690687155355,0.5772870662460567,0.2258717664093949,0.5669306787045645,rbf,0.0625,256.0,3
0.2743130341820516,0.3543112513144059,0.3125098255996335,0.4257682523450098,poly,0.0009765625,32.0,3
0.634857125298711,0.6264458464773922,0.2369139142177583,0.7275649077670883,sigmoid,0.0625,0.0625,2
0.5832605794591523,0.5738170347003154,0.21770403139662942,0.6692921464967634,rbf,0.0625,32.0,5
0.6809306755589624,0.6741324921135646,0.2501703182522473,0.6718358979129258,rbf,0.0009765625,0.0009765625,4
0.2526430079256757,0.37549947423764457,0.48836030897427757,0.5064013572073742,poly,4.0,0.0625,2
0.5952819544410755,0.588801261829653,0.27396786774930476,0.5820268184301316,linear,4.0,0.5,4
0.5755743081136179,0.5789169295478443,0.2136948104693607,0.6704393471704687,rbf,0.5,4.0,2
0.6342814737154833,0.6272870662460568,0.22733028466251828,0.6821353876482702,sigmoid,4.0,0.0078125,4
0.36333410329157934,0.4295478443743428,0.4088092605926948,0.5817255504894878,poly,0.0625,0.5,2
0.31138115504984987,0.407465825446898,0.40378516424282557,0.5646971735532251,rbf,4.0,0.0625,5
0.19111847952722755,0.3534700315457413,0.40946319017811933,0.4823221828649781,poly,0.0078125,0.5,5
0.2839295306533733,0.34773922187171397,0.2920108164221756,0.4562983920154824,poly,4.0,4.0,4
0.18295476316806872,0.3516298633017876,0.22799450951421352,0.4970942966289903,sigmoid,4.0,256.0,2
0.3668784404972176,0.4129337539432177,0.46903915727030515,0.4251778775159192,rbf,0.5,0.5,5
0.19853092126428337,0.35289169295478445,0.46305993354173236,0.4726746916354852,poly,4.0,0.5,3
0.6386324140311789,0.6311251314405889,0.21673715765453072,0.6868405023807047,linear,0.0625,4.0,4
0.46903196595387836,0.4818086225026288,0.23116111392397024,0.5609375715356011,rbf,0.0078125,256.0,3
0.20786010043685554,0.3569926393270242,0.22807438206797076,0.48060629841141495,poly,0.0009765625,0.0009765625,3
0.18295476316806872,0.3516298633017876,0.22799240155356268,0.49820123124651783,sigmoid,0.5,32.0,3
0.48083837662886714,0.4707150368033649,0.36819008429425665,0.4805000498566766,sigmoid,0.5,0.5,3
0.38115901656538653,0.3980021030494217,0.26078335795519403,0.4582546360889397,poly,32.0,32.0,2
0.38082914012126823,0.37092534174553105,0.25560346592485766,0.48332750055482526,linear,256.0,0.5,3
0.32533598801454167,0.37739221871713985,0.264245558274483,0.47188906705160416,poly,256.0,32.0,5
0.5775901849814482,0.5732386961093586,0.24851187105620398,0.557329758363894,linear,4.0,0.0078125,2
0.5953554699458227,0.5860672975814931,0.24072268495980473,0.4723133095405115,rbf,256.0,0.5,5
0.18295476316806872,0.3516298633017876,0.2280438851835961,0.48796208603438834,sigmoid,0.0078125,32.0,5
0.18295476316806872,0.3516298633017876,0.2280234482299668,0.4904526889238252,sigmoid,0.0625,256.0,3
0.3834120806033516,0.446267087276551,0.3071716737092695,0.585546406381189,rbf,0.0078125,0.0625,4
0.6026824271491271,0.5966876971608833,0.24091629205608087,0.7378115035939485,rbf,4.0,0.0009765625,3
0.19756039773576614,0.3501577287066246,0.49013074576157,0.5347238415403501,poly,0.0078125,0.5,3
0.18431162556744968,0.34947423764458463,0.5045964802388956,0.4685781569364023,poly,0.0009765625,0.5,5
0.2146865072042082,0.3339642481598318,0.37840898902832426,0.46181598749392794,rbf,4.0,0.5,5
0.6347389306579553,0.6296004206098843,0.2710205708922351,0.6447078641244547,linear,0.0078125,256.0,5
0.44162661423403277,0.44705573080967403,0.39139600838074123,0.48603266174902654,sigmoid,256.0,4.0,2
0.4597127554770875,0.47728706624605677,0.25232594959268156,0.6290648468527051,sigmoid,0.5,0.0009765625,4
0.22215550246473575,0.35694006309148263,0.501003550284024,0.49341588145634263,poly,0.5,0.0078125,4
0.6722995344583355,0.6647739221871714,0.26007843340419506,0.6846148964571884,sigmoid,0.5,0.0009765625,5
0.6038870762448042,0.5960567823343849,0.2375007011561894,0.5877760558848726,rbf,32.0,32.0,5
0.35506026360901466,0.39227129337539435,0.2257670659489144,0.6347801594579473,poly,256.0,0.5,3
0.3015693055552498,0.3710304942166141,0.2989702378914061,0.6064051146451369,linear,32.0,0.5,3
0.569320745649067,0.5637223974763407,0.22797329856760004,0.7288028859061966,sigmoid,0.0625,0.0078125,5
0.4855362924981144,0.49305993690851735,0.22535579915385,0.584072209199779,rbf,0.0625,256.0,5
0.5828712149272423,0.5775499474237644,0.29279707371666724,0.651933784319629,rbf,256.0,0.0009765625,5
0.6039819547127498,0.602944269190326,0.22205773501762582,0.6995119610920049,rbf,0.0078125,32.0,2
0.47048904903919586,0.46771819137749737,0.2705442200551712,0.5055860877853858,linear,256.0,0.0009765625,3
0.1830892991124685,0.3498422712933754,0.5431366235521676,0.5138334333053464,poly,256.0,0.0009765625,3
0.18972463838869827,0.3519978969505783,0.5132451848063199,0.5326720671276501,poly,0.0078125,0.5,2
0.30471274485001365,0.3598317560462671,0.26099663271838064,0.3942211431689757,poly,0.5,32.0,4
0.5347816496568214,0.5287066246056782,0.2400936593230098,0.5104587110089749,rbf,0.0078125,4.0,2
0.2284990578128694,0.3651945320715037,0.466592650431477,0.5883286320297914,poly,0.0625,0.0009765625,2
0.5767641060225609,0.5722397476340694,0.22443597472021584,0.5913651485534969,rbf,4.0,32.0,5
0.6183289715391032,0.6112513144058885,0.3328823850117561,0.6594487204681638,sigmoid,32.0,0.0078125,2
0.41299722740825273,0.4187697160883281,0.24671843027485477,0.5389099472993589,poly,0.0009765625,32.0,4
0.5057208665444246,0.4946372239747634,0.24522956538397617,0.4531008597657783,linear,256.0,4.0,2
0.29164753139904176,0.38964248159831755,0.3915914171446544,0.48414791690269376,rbf,4.0,0.5,4
0.6695961255757906,0.6620399579390116,0.31583415915846286,0.5460624586305982,linear,4.0,32.0,4
0.4840262396510381,0.4743427970557308,0.2361464367309143,0.4421295052394129,linear,256.0,0.5,5
0.5189310015960311,0.5247634069400631,0.23034275000972446,0.7288978585102437,linear,0.5,0.0625,5
0.48452038166943384,0.49032597266035755,0.2922704112483756,0.4811033374680103,sigmoid,0.5,0.5,4
0.578837896987903,0.5787592008412198,0.2846068694691277,0.5761257557554392,rbf,256.0,0.0078125,2
0.4636408869956651,0.49242902208201894,0.250260582922219,0.6221083855050151,rbf,0.5,0.0078125,5
0.544557571628206,0.540273396424816,0.2848186383348331,0.6431499521026715,sigmoid,0.0625,0.0009765625,5
0.21558667232029444,0.3498422712933754,0.26907206693830693,0.5789753885522864,rbf,0.0078125,0.5,3
0.19892798150091415,0.3341745531019979,0.3905263982630725,0.5133614256468176,rbf,256.0,0.0625,4
0.6225142476505137,0.6188748685594111,0.23509361602627923,0.59249309523828,rbf,4.0,32.0,4
0.3345752820483035,0.39915878023133544,0.5385460849318568,0.4083924306313213,poly,32.0,0.5,5
0.6875925462829129,0.680651945320715,0.2679443474379139,0.686982476299649,sigmoid,256.0,0.0009765625,2
0.6152092775509077,0.6304416403785489,0.24605141653860182,0.48200644412094723,rbf,32.0,4.0,4
0.5015057603557902,0.490273396424816,0.3876088534559335,0.4819911245900889,sigmoid,4.0,4.0,4
0.3426780333056136,0.40052576235541537,0.3914768478154644,0.4966813785894867,sigmoid,32.0,4.0,4
0.356435835119772,0.4052576235541535,0.34484632739851945,0.3862572483750991,rbf,32.0,0.5,4
0.48795503043608546,0.5048895899053628,0.28511913996144367,0.6087848797891509,rbf,0.0625,0.0078125,2
0.5342828387714306,0.5268664563617245,0.23141874591419717,0.5263387778634804,linear,256.0,0.0078125,4
0.19139174463929,0.35105152471083073,0.3225116584198292,0.4740581113514923,poly,0.0625,0.0078125,4
0.20651089147170512,0.34526813880126184,0.28662185046404903,0.4429036659400913,linear,32.0,4.0,3
0.30349478784486433,0.3681913774973712,0.23854715517290248,0.5146738917462175,poly,32.0,256.0,5
0.5101427021947668,0.5011041009463723,0.26841476410790904,0.42678158444712244,linear,256.0,0.0009765625,4
0.18567891510830173,0.3515772870662461,0.5257660558682903,0.5020522109011138,poly,0.0009765625,0.0625,5
0.5832635710630032,0.5751840168243953,0.23423342883257273,0.5755331560479059,linear,256.0,0.0009765625,5
0.3405323593265117,0.39794952681388013,0.2850405704416804,0.47684085836125567,sigmoid,0.0009765625,4.0,2
0.33209809146497865,0.3665089379600421,0.25207303027714056,0.4749492388224047,poly,0.0078125,256.0,4
0.5750042746235694,0.5653522607781283,0.25599500402042075,0.7006194958811014,linear,0.0078125,0.0009765625,5
0.3040683527257019,0.36430073606729757,0.26554938598758326,0.47633765390581473,poly,256.0,4.0,5
0.5251788491897498,0.5243427970557308,0.24635247787235692,0.6909734778000053,sigmoid,0.5,0.0625,5
0.5112757985608959,0.5030494216614091,0.24017055636628226,0.546833970089098,rbf,4.0,4.0,2
0.37171037214138797,0.3739747634069401,0.24297746020451222,0.4737029067800424,linear,256.0,0.0078125,3
0.20305449746406004,0.3534700315457413,0.5123800617617704,0.5520882418072095,poly,0.0078125,4.0,2
0.30286888761808617,0.38958990536277605,0.3706781416987967,0.5233792287967508,rbf,32.0,0.0625,5
0.32360068009463644,0.39516298633017877,0.35048626201802074,0.5560536602366426,linear,32.0,0.0078125,4
0.4467009750252116,0.4504731861198738,0.2663089015974032,0.462113472534985,poly,0.0625,256.0,3
0.6341304700637523,0.6271819137749737,0.2516518419774303,0.6790542280595704,linear,0.0009765625,0.0078125,4
0.5830124963802403,0.5839642481598317,0.2388143961360952,0.6623226147460141,rbf,0.5,0.0009765625,5
0.6858246014360595,0.6786014721345952,0.3116525795798218,0.6425930595723267,sigmoid,0.5,0.0009765625,2
0.46069950090268225,0.47665615141955836,0.2610777057698321,0.655899330058183,sigmoid,32.0,0.0625,4
0.538148882291268,0.5383806519453207,0.2423792205427293,0.6322070481336143,linear,0.0009765625,0.0078125,2
0.18295476316806872,0.3516298633017876,0.22800164538182657,0.4947881828424746,sigmoid,4.0,32.0,5
0.633722512092022,0.6429022082018927,0.24523230543249894,0.4619839385358356,rbf,0.0078125,4.0,5
0.4748089201748273,0.46409043112513143,0.2748871673435752,0.4532783650540781,sigmoid,0.0009765625,0.5,4
0.1895665263848528,0.35205047318611987,0.4705528625032023,0.4711121055502703,poly,0.0625,0.5,5
0.25072735964057613,0.3538380651945321,0.2749506446497579,0.4752066699891518,rbf,32.0,0.5,2
0.5795390706390889,0.5707150368033649,0.25442047235421633,0.6353928740065524,sigmoid,0.0009765625,0.0625,4
0.5476464231464507,0.5378023133543638,0.22440990630620677,0.5767749473982963,rbf,0.0009765625,256.0,5
0.45238661636384114,0.4766035751840168,0.3182386092274489,0.5004280496378504,linear,32.0,256.0,5
0.5822256372130807,0.5798107255520505,0.26773993218779135,0.6406631563621775,sigmoid,0.0009765625,0.0078125,4
0.49483843939579863,0.4869610935856993,0.24312478781147626,0.502388191795337,sigmoid,32.0,0.5,2
0.18905042374189754,0.34064143007360675,0.4873889418057707,0.4934871624392602,poly,0.0625,4.0,3
0.5103377812839853,0.5243427970557308,0.26881901988390255,0.6440807939569052,linear,0.0009765625,32.0,3
0.20857487096827743,0.3512092534174553,0.4774680076315451,0.5005650827504434,poly,0.0625,4.0,2
0.4576431322196331,0.4797055730809674,0.2463097264912797,0.7168879525511874,sigmoid,0.0009765625,0.0078125,2
0.18295476316806872,0.3516298633017876,0.2280494440791421,0.4875931078285458,sigmoid,0.0009765625,32.0,3
0.5186861771227462,0.5147739221871714,0.2438071943205561,0.46215972818217516,sigmoid,256.0,0.5,5
0.40433483247943947,0.4316508937960042,0.34013486093841255,0.39006064473024626,poly,0.5,4.0,3
0.5755094725803043,0.5769716088328076,0.24544919515168273,0.5049632006318024,rbf,256.0,4.0,4
0.7189511186816285,0.7128286014721346,0.23590491069086753,0.7540860529148115,linear,0.0625,32.0,4
0.6179469782773255,0.611093585699264,0.2718397185317456,0.6188123159958842,sigmoid,256.0,0.0078125,5
0.6617394532292419,0.660515247108307,0.2436289503196718,0.7027825809016726,sigmoid,0.0625,0.0625,5
0.743969767014626,0.7415878023133544,0.34863470636037786,0.5888009731169697,sigmoid,0.0009765625,0.0625,5
0.5253255900194204,0.5177707676130389,0.23244026281074268,0.5221160495140816,linear,256.0,256.0,5
0.3656386375435751,0.38233438485804416,0.2400115288406305,0.5547215339716023,poly,0.5,256.0,3
0.5745364803967199,0.5747634069400631,0.3092301344586711,0.6294398267742382,linear,0.5,256.0,4
0.4891001114234436,0.4815457413249211,0.25010615181990226,0.4416107266348722,linear,256.0,0.0625,5
0.46632629795560443,0.48543638275499473,0.27163562437993216,0.5755166907349611,linear,4.0,0.0009765625,3
0.18295476316806872,0.3516298633017876,0.22802656256872644,0.4907755448539374,sigmoid,0.0009765625,256.0,2
0.18295476316806872,0.3516298633017876,0.22801946169437964,0.4914212567141617,sigmoid,0.0078125,32.0,4
0.5289590276803533,0.5308622502628811,0.2404154198117958,0.7046378930917658,linear,0.0009765625,0.0625,2
0.3243666173095262,0.4116719242902208,0.3346342128180066,0.6064079457574878,rbf,0.0625,0.0625,5
0.18295476316806872,0.3516298633017876,0.22800362336244523,0.4943269600851715,sigmoid,4.0,32.0,3
0.5749733961714016,0.5769716088328076,0.2759549997663923,0.6691321492437304,sigmoid,4.0,0.0078125,3
0.5571919952480158,0.5532597266035751,0.3017548368838555,0.5466849456698022,sigmoid,32.0,0.0625,5
0.4928437202584285,0.5073606729758149,0.27023252365533745,0.7338050613159525,rbf,32.0,0.0009765625,5
0.5746869588047994,0.5691377497371188,0.2440226202856643,0.5053239946798852,rbf,32.0,4.0,3
0.6747851191448119,0.6681388012618297,0.20359058168355046,0.7678737883081632,linear,0.5,0.0625,4
0.28410169799953344,0.381335436382755,0.3297247932603335,0.49835660899717077,rbf,0.0078125,0.5,5
0.5569302061996764,0.5582544689800211,0.2658866602070914,0.6694247601641662,linear,0.0078125,0.5,4
0.19366271909110155,0.3465825446898002,0.3847287716996602,0.5367838607342007,rbf,32.0,0.0625,2
0.495417140051942,0.5088328075709779,0.22692706568573143,0.7227830923205973,sigmoid,0.0625,0.0009765625,2
0.48643875258650826,0.4923238696109359,0.2603123847245426,0.6625132328737466,sigmoid,256.0,0.0625,3
0.48835006869745967,0.49763406940063093,0.22296161868355588,0.5932743003769707,rbf,32.0,256.0,3
0.2357155598620142,0.3399579390115668,0.29310265280069053,0.6399699763869467,linear,32.0,32.0,2
0.40420029636332405,0.4027339642481598,0.22667290040072177,0.5704700420057051,rbf,256.0,0.5,2
0.48498557088574923,0.5036277602523659,0.31682594204597625,0.6615383845001218,rbf,32.0,0.0078125,2
0.18560014068234035,0.3488433228180862,0.22814450604926803,0.46018569720585334,poly,0.0078125,0.0078125,4
0.3157278261655283,0.40783385909568876,0.25769253827715966,0.6066116645999748,rbf,256.0,0.0078125,4
0.5745471797138105,0.5691377497371188,0.326798116601282,0.5513973170221169,sigmoid,256.0,0.0625,4
0.5471120272156295,0.5420084121976867,0.218733506989772,0.723109779649009,linear,0.5,0.0009765625,3
0.4571697668773485,0.473080967402734,0.22113962511696342,0.7176721524853844,linear,0.0625,4.0,2
0.18295476316806872,0.3516298633017876,0.22802642000410736,0.49012983299371304,sigmoid,0.0625,32.0,4
0.18295476316806872,0.3516298633017876,0.22800691471946377,0.49358900367348646,sigmoid,256.0,32.0,4
0.3506097371250472,0.37681388012618294,0.33396047633217985,0.45722212880831287,linear,32.0,0.0078125,5
0.43846816750707346,0.47129337539432176,0.25111501356771715,0.6507870080096594,linear,4.0,4.0,4
0.1847454279153631,0.35105152471083073,0.22800251571889452,0.47449286593636664,poly,32.0,0.0009765625,5
0.6270305559420398,0.6192954784437434,0.24327458104963973,0.707701775014084,sigmoid,0.0009765625,0.0009765625,3
0.5958864714630535,0.5927970557308097,0.3062995928334801,0.6627287065917122,sigmoid,32.0,0.0009765625,5
0.6311035235194495,0.6229232386961093,0.22460490725934362,0.7525618656853372,sigmoid,0.0625,0.0009765625,4
0.361369323013501,0.4283385909568875,0.48820097507605476,0.4754676536866006,poly,0.5,0.5,3
0.5734752247274456,0.5955835962145111,0.2202167739105645,0.6161720460792088,rbf,0.0009765625,32.0,4
0.3988553742638829,0.44263932702418507,0.3465383103015869,0.6166921462736693,rbf,0.0009765625,0.5,4
0.38637588468571576,0.41172450052576237,0.2737727343679938,0.47504317476646896,poly,0.0009765625,256.0,5
0.60483770734582,0.5957413249211356,0.22769971064548009,0.5580794757133967,linear,256.0,0.0625,3
0.42816546998082067,0.43622502628811777,0.22957517760986804,0.5978220004128211,poly,256.0,4.0,3
0.31122437624560556,0.3370662460567823,0.2918031146634716,0.39969295586267956,poly,256.0,256.0,3
0.47493432036343125,0.49989484752891694,0.3078055341891903,0.5647805913389835,rbf,256.0,0.0078125,3
0.6350553607442919,0.6299684542586751,0.2720806459626097,0.6196598976851758,linear,0.0078125,0.0009765625,4
0.18295476316806872,0.3516298633017876,0.22802117077516443,0.490867789405398,sigmoid,0.5,256.0,4
0.5197354351690613,0.526130389064143,0.27247213694154615,0.6757687433944752,linear,0.5,4.0,3
0.43832857336924574,0.4400630914826498,0.2531238561842625,0.51614305718619,linear,32.0,256.0,4
0.4858318585522209,0.49327024185068347,0.24829401297757317,0.6726702333913248,sigmoid,32.0,0.0009765625,2
0.5306881746370787,0.5374868559411146,0.22935818534496138,0.7116102256431706,linear,0.5,32.0,5
0.6820338121676732,0.6747634069400631,0.22514241239006366,0.6873744489576269,linear,0.0078125,0.0625,4
0.4361685900500147,0.4416403785488959,0.3068914776286509,0.4806026973820007,sigmoid,4.0,4.0,5
0.5058630440668503,0.49500525762355413,0.23430862194178814,0.5597028609972576,linear,256.0,32.0,2
0.18295476316806872,0.3516298633017876,0.22800332659478015,0.4942808378094412,sigmoid,0.0625,256.0,5
