f1,accuracy,brier_score,roc_auc,model__kernel,model__C,model__gamma,model__degree
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,0.001953125,4
0.6314912491665863,0.62548828125,0.4947342293400156,0.8415838131143796,sigmoid,0.25,0.00390625,3
0.5811242246413522,0.571533203125,0.21408558723223575,0.4908175939602686,rbf,0.0625,32.0,5
0.5443945906177401,0.52685546875,0.21341352365407196,0.5502825642183337,sigmoid,0.015625,0.25,3
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,128.0,128.0,4
0.14707224561160923,0.3104248046875,0.21419233650345654,0.49241128357866926,sigmoid,256.0,4.0,4
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.015625,64.0,5
0.6259826226257421,0.6207275390625,0.5025056112232607,0.8442552306384359,linear,0.001953125,0.0078125,3
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,8.0,512.0,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,4.0,512.0,5
0.6609813321814025,0.6484375,0.25837677815630206,0.7757889142994696,rbf,128.0,0.0009765625,2
0.6534982416611315,0.6441650390625,0.5024937629326076,0.8330158693032506,rbf,1.0,0.0078125,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.03125,16.0,2
0.5993677678367654,0.5853271484375,0.20728374416073658,0.6070690165618001,rbf,64.0,0.03125,2
0.4343455163880251,0.4427490234375,0.2140855872343051,0.49155965438361754,rbf,64.0,512.0,3
0.5316842500745044,0.54150390625,0.4750581242386699,0.8295171866693369,poly,2.0,0.03125,2
0.6378520546024793,0.629638671875,0.44845287736914635,0.8261337809642288,rbf,32.0,0.0009765625,2
0.6775280050258967,0.6663818359375,0.3451313696494413,0.8227006725253242,rbf,0.5,0.125,2
0.5512877230466989,0.5567626953125,0.4749463459838373,0.8182803313543432,poly,256.0,0.00390625,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.00390625,128.0,3
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,32.0,128.0,3
0.4343455163880251,0.4427490234375,0.2140855872343051,0.49155965438361754,rbf,64.0,512.0,5
0.5866471152747292,0.57421875,0.2004992510929862,0.6869440594338886,poly,128.0,0.0625,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,2.0,16.0,5
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,0.125,2
0.5779048177066364,0.5626220703125,0.2140855872343051,0.49155965438361754,rbf,0.0009765625,256.0,3
0.4615601897656777,0.4892578125,0.39295834508273225,0.82434190691569,poly,0.0009765625,0.00390625,2
0.26358091151819196,0.365478515625,0.2141621050829412,0.669289704078694,poly,0.00390625,0.001953125,4
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,64.0,0.125,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.0625,128.0,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.125,32.0,5
0.2170419982729146,0.34228515625,0.219671323211743,0.6228601110988363,poly,0.0078125,0.0078125,5
0.4202696672641786,0.4329833984375,0.21375806348609583,0.5426470687534297,rbf,8.0,8.0,5
0.6268215560774814,0.6209716796875,0.5108676274395855,0.8268828721664482,linear,0.0078125,0.001953125,5
0.6440157783157475,0.6363525390625,0.4639368572173893,0.8445117496496967,rbf,0.0078125,0.125,3
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,128.0,16.0,3
0.5572006438651738,0.5401611328125,0.21342720506661234,0.5502297289592979,sigmoid,0.03125,0.25,5
0.570227420247474,0.5537109375,0.2124410719892659,0.5743017931897091,poly,0.00390625,16.0,2
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,128.0,0.0009765625,2
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.03125,8.0,5
0.14707224561160923,0.3104248046875,0.21419233436634738,0.49241093552030935,sigmoid,0.0625,4.0,2
0.2170419982729146,0.34228515625,0.21408387187736083,0.5419934847651723,poly,4.0,0.0009765625,5
0.7305168863563531,0.7264404296875,0.17041563303854362,0.7704447218237533,rbf,16.0,0.5,5
0.6191041166961098,0.6148681640625,0.493525863710345,0.835022634583204,sigmoid,0.015625,0.0625,4
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,0.001953125,256.0,2
0.6585883266271315,0.6497802734375,0.48334070687564523,0.8471234403591907,rbf,0.001953125,0.001953125,5
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,0.001953125,64.0,2
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,0.00390625,512.0,2
0.3478640138282457,0.4130859375,0.2682588486730318,0.7439918687998188,poly,4.0,0.0078125,3
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,512.0,0.00390625,5
0.6096213538251218,0.6055908203125,0.49146573774719243,0.8344131843949845,rbf,0.25,0.0625,4
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,0.25,4.0,3
0.7308917402475743,0.72412109375,0.16475228105871395,0.7873197048994157,rbf,16.0,1.0,2
0.6029476691580152,0.5888671875,0.2073598866349106,0.6070925105010947,linear,16.0,512.0,2
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,128.0,0.0625,4
0.37636224064451507,0.4317626953125,0.2647985991895623,0.7684645482024979,poly,2.0,0.00390625,3
0.6026919572317073,0.59912109375,0.4993584890680184,0.837304017909134,rbf,0.5,0.03125,5
0.35522233210111215,0.388916015625,0.2140855872343051,0.49155965438361754,rbf,512.0,64.0,2
0.6183604452721632,0.6134033203125,0.50786855823932,0.8446946891236705,rbf,0.0078125,0.015625,4
0.6268215560774814,0.6209716796875,0.5108676274395855,0.8268828721664482,linear,0.0078125,128.0,3
0.43304339578374296,0.4420166015625,0.2140855872343051,0.49155965438361754,rbf,0.5,512.0,3
0.6689551544315341,0.6595458984375,0.41661743244466953,0.8429933102487106,rbf,0.0625,0.25,5
0.6244423859078316,0.6195068359375,0.49081750708823246,0.852627426427946,rbf,0.001953125,0.00390625,5
0.6337325834791034,0.627197265625,0.48875788697501305,0.8360352059638825,rbf,0.001953125,0.0009765625,4
0.2170419982729146,0.34228515625,0.219570814746721,0.6289790466778978,poly,0.25,0.03125,5
0.6721163069081832,0.6605224609375,0.3296457913010832,0.7970515558661164,sigmoid,128.0,0.0009765625,2
0.64866513234016,0.6409912109375,0.5001345410405064,0.8442618437472742,linear,0.015625,128.0,2
0.35558251735841895,0.3890380859375,0.2140855872343051,0.49155965438361754,rbf,256.0,128.0,3
0.605467121708096,0.60205078125,0.4976404317795069,0.8353201548692633,sigmoid,0.015625,0.001953125,4
0.5630285375461579,0.5595703125,0.2159979316036998,0.7421365437122664,rbf,0.001953125,2.0,3
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.0078125,2.0,5
0.3639524888639857,0.42333984375,0.2673958992391166,0.7615214104271463,poly,0.125,0.03125,3
0.6251336461386258,0.61962890625,0.49773553079505906,0.8428948793445253,sigmoid,0.0009765625,0.03125,4
0.5728431224818364,0.5579833984375,0.21345907206130801,0.5492488308893719,sigmoid,0.125,0.25,3
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,0.001953125,5
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.0625,16.0,4
0.6607461549213162,0.6522216796875,0.4477723204324646,0.8450092642693661,rbf,0.125,0.125,2
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,4.0,1.0,4
0.6818465169073057,0.6695556640625,0.2603991612006813,0.7858278919629635,linear,0.25,2.0,5
0.5782976717966619,0.5802001953125,0.5163852462814151,0.8429701991736119,rbf,0.0009765625,0.0078125,4
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,256.0,0.25,2
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,512.0,8.0,4
0.4343455163880251,0.4427490234375,0.2140855872343051,0.49155965438361754,rbf,8.0,512.0,2
0.6897304793673074,0.681640625,0.19803113077031714,0.7155266467563364,sigmoid,256.0,0.0625,4
0.6140631154243276,0.6019287109375,0.20596473991268896,0.618297692505336,linear,8.0,0.0009765625,3
0.6514983375391902,0.6416015625,0.44798683592556854,0.816007788710755,rbf,8.0,0.00390625,4
0.6801152018764827,0.67041015625,0.3210148201933815,0.8418719358247212,rbf,0.0078125,0.5,4
0.14707224561160923,0.3104248046875,0.2141923365036797,0.49241128357866926,sigmoid,1.0,4.0,4
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.0625,8.0,5
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,512.0,256.0,4
0.6721163069081832,0.6605224609375,0.3296457913010832,0.7970515558661164,sigmoid,128.0,0.0009765625,4
0.6115112393575348,0.6258544921875,0.2139446727506809,0.5314810781205155,rbf,0.0625,8.0,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,16.0,16.0,3
0.5977229625502882,0.595458984375,0.4907926096703586,0.8265643987671216,sigmoid,0.03125,0.00390625,4
0.6064118192822329,0.603759765625,0.47332585473255595,0.8360753718986171,rbf,0.00390625,0.125,4
0.4619933808323604,0.489013671875,0.39183635821693485,0.8247725943302546,poly,0.0625,0.015625,2
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,32.0,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,8.0,256.0,3
0.14707224561160923,0.3104248046875,0.2141923365034567,0.49241128357866926,sigmoid,32.0,4.0,3
0.2170419982729146,0.34228515625,0.2191722466407587,0.6194331284870662,poly,0.0009765625,0.0078125,5
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.03125,64.0,5
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,128.0,0.125,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.015625,16.0,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,512.0,64.0,5
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.03125,32.0,5
0.6895992431838853,0.6790771484375,0.40013725299151337,0.8465606299912004,rbf,0.125,0.25,5
0.584813503028318,0.569091796875,0.21036810578220122,0.5909194219140467,poly,0.25,16.0,2
0.6895992431838853,0.6790771484375,0.40013725299151337,0.8465606299912004,rbf,0.125,0.25,4
0.6293551934857189,0.615234375,0.216130540650651,0.6589200709732763,rbf,128.0,0.00390625,3
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,0.125,4.0,3
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.00390625,8.0,5
0.29887934269532446,0.366943359375,0.21411750669920152,0.5041237606424934,rbf,128.0,16.0,5
0.6588928597488563,0.6484375,0.4379874815202961,0.8084341780222447,linear,0.0625,8.0,5
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,256.0,4.0,5
0.6611273172738201,0.6524658203125,0.20132085336998135,0.6635452792949061,linear,2.0,0.5,5
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,128.0,128.0,3
0.5728431224818364,0.5579833984375,0.21345907206130801,0.5492488308893719,sigmoid,0.125,0.25,5
0.14707224561160923,0.3104248046875,0.21409652708831933,0.49162070381994744,sigmoid,0.0009765625,4.0,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.03125,16.0,3
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,256.0,2
0.6140631154243276,0.6019287109375,0.20596473991268896,0.618297692505336,linear,8.0,0.015625,5
0.2277380409972199,0.347900390625,0.23980059701829975,0.7290124811639518,poly,0.001953125,0.25,5
0.5991878325550442,0.6485595703125,0.21414357011443796,0.5045543784453862,rbf,0.0625,16.0,4
0.6980278261898684,0.688720703125,0.1802486029618528,0.7461410595606515,rbf,4.0,0.25,5
0.5697550671231857,0.5535888671875,0.2140855872343055,0.4917010704952529,rbf,0.00390625,32.0,2
0.6611273172738201,0.6524658203125,0.20132085336998135,0.6635452792949061,linear,2.0,0.125,2
0.6450296713015407,0.6376953125,0.48774467574039776,0.8476974582063703,linear,0.0009765625,0.125,3
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,512.0,0.015625,3
0.3655681895696656,0.4248046875,0.2751220853076835,0.7838829766535678,poly,32.0,0.0078125,3
0.598129557500031,0.608154296875,0.2139989665242125,0.4883228856655436,sigmoid,0.25,2.0,3
0.5985500650250839,0.595947265625,0.5084183143517114,0.8344962311196614,linear,0.03125,0.5,2
0.6935634633295755,0.681884765625,0.19765963838566894,0.7753072363351766,linear,0.5,256.0,5
0.5929941799242915,0.5914306640625,0.4921617823331139,0.8336157130807362,sigmoid,0.0625,0.00390625,3
0.6935634633295755,0.681884765625,0.19765963838566894,0.7753072363351766,linear,0.5,512.0,2
0.6611273172738201,0.6524658203125,0.20132085336998135,0.6635452792949061,linear,2.0,128.0,5
0.5780172664463457,0.562744140625,0.2140855872343051,0.49155965438361754,rbf,0.00390625,64.0,4
0.6140631154243276,0.6019287109375,0.20596473991268896,0.618297692505336,linear,8.0,32.0,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,2.0,16.0,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.03125,64.0,4
0.15922177187247738,0.313232421875,0.2140855867989469,0.4920550110414553,sigmoid,16.0,8.0,4
0.631121838789187,0.6253662109375,0.502822629850953,0.8527916403621562,rbf,0.125,0.00390625,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.125,16.0,5
0.569147599410966,0.5528564453125,0.21408558723430515,0.49149989276321926,rbf,0.0009765625,32.0,4
0.40173350044096956,0.4412841796875,0.34374965372605404,0.7000911982514662,poly,32.0,0.0625,4
0.7146914518211005,0.7041015625,0.19973629633904455,0.7941763849781632,rbf,1.0,0.25,4
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,64.0,0.0625,2
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,8.0,32.0,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,32.0,16.0,2
0.6935634633295755,0.681884765625,0.19765963838566894,0.7753072363351766,linear,0.5,0.125,5
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.5,256.0,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,128.0,64.0,4
0.5897377589792303,0.5863037109375,0.21406531790932123,0.52336588862397,sigmoid,128.0,1.0,4
0.5754205406425227,0.5640869140625,0.21395636092029968,0.5144961782147905,sigmoid,0.25,0.5,4
0.2577623105241727,0.363037109375,0.23078888105480633,0.7034081944215016,poly,0.0078125,0.0625,4
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,128.0,0.03125,3
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,32.0,0.25,4
0.6588928597488563,0.6484375,0.4379874815202961,0.8084341780222447,linear,0.0625,0.5,3
0.6842416319100462,0.674072265625,0.33949486030035486,0.8419757268276493,rbf,0.03125,0.5,2
0.4615601897656777,0.4892578125,0.3921564395126168,0.824897199223106,poly,0.25,0.001953125,2
0.5732286680420323,0.5574951171875,0.21408558723431098,0.49107404335985744,rbf,0.015625,32.0,2
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,256.0,0.5,5
0.5897130027410775,0.586181640625,0.21405719235890786,0.5252121293883285,sigmoid,16.0,1.0,3
0.6818465169073057,0.6695556640625,0.2603991612006813,0.7858278919629635,linear,0.25,32.0,2
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,32.0,2
0.64866513234016,0.6409912109375,0.5001345410405064,0.8442618437472742,linear,0.015625,0.015625,4
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,0.0078125,5
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,64.0,4.0,5
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.5,256.0,5
0.4343455163880251,0.4427490234375,0.2140855872343051,0.49155965438361754,rbf,256.0,512.0,2
0.6588928597488563,0.6484375,0.4379874815202961,0.8084341780222447,linear,0.0625,0.0625,4
0.5985500650250839,0.595947265625,0.5084183143517114,0.8344962311196614,linear,0.03125,0.125,3
0.5985500650250839,0.595947265625,0.5084183143517114,0.8344962311196614,linear,0.03125,0.0009765625,5
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,512.0,32.0,4
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,0.5,4
0.1779613141690165,0.322998046875,0.6375872887956658,0.7496109229623636,sigmoid,0.00390625,0.125,4
0.3639524888639857,0.42333984375,0.2673958992391166,0.7615214104271463,poly,8.0,0.0078125,3
0.4888386301353311,0.50830078125,0.3899618952224835,0.8082522131116787,poly,0.25,0.015625,2
0.5985500650250839,0.595947265625,0.5084183143517114,0.8344962311196614,linear,0.03125,0.5,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.0078125,16.0,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.25,64.0,5
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.00390625,512.0,2
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,1.0,512.0,4
0.6229129851308377,0.617431640625,0.5056251458374138,0.8473764091751803,linear,0.00390625,0.125,2
0.5373016457175228,0.53173828125,0.24932076840835554,0.6781584051186298,rbf,256.0,0.001953125,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,64.0,16.0,4
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,256.0,8.0,5
0.6093604379958989,0.5963134765625,0.2073965203930554,0.6091475514755691,linear,32.0,2.0,5
0.6534982416611315,0.6441650390625,0.5024937629326076,0.8330158693032506,rbf,1.0,0.0078125,3
0.3624015286310636,0.393310546875,0.21408558726016919,0.4886060659471744,rbf,8.0,32.0,4
0.692260774001916,0.680419921875,0.2503563903074322,0.769851699990122,sigmoid,128.0,0.001953125,5
0.6004342664475658,0.5877685546875,0.2138126350209148,0.7106930907004585,linear,1.0,0.25,4
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,64.0,2
0.6319681769440446,0.6258544921875,0.506241314456493,0.8466324692366878,sigmoid,8.0,0.001953125,3
0.3624015286310636,0.393310546875,0.21408558726016919,0.4886060659471744,rbf,512.0,32.0,5
0.6588928597488563,0.6484375,0.4379874815202961,0.8084341780222447,linear,0.0625,0.25,3
0.3624015286310636,0.393310546875,0.21408558726016919,0.4886060659471744,rbf,16.0,32.0,2
0.6093604379958989,0.5963134765625,0.2079262364721432,0.6069754236688177,linear,512.0,0.125,3
0.6609813321814025,0.6484375,0.25837677815630206,0.7757889142994696,rbf,128.0,0.0009765625,5
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,0.0078125,5
0.64866513234016,0.6409912109375,0.5001345410405064,0.8442618437472742,linear,0.015625,32.0,4
0.3624015286310636,0.393310546875,0.21408558726016919,0.4886060659471744,rbf,8.0,32.0,5
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,16.0,128.0,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.0625,512.0,3
0.6818465169073057,0.6695556640625,0.2603991612006813,0.7858278919629635,linear,0.25,8.0,4
0.684902235235266,0.6748046875,0.31107542368533414,0.8427667242564029,rbf,0.0009765625,0.5,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.015625,16.0,5
0.5775567509443845,0.562255859375,0.2140855872343051,0.49155965438361754,rbf,1.0,128.0,5
0.6323811716272038,0.6241455078125,0.46180251405458533,0.8084466385115298,sigmoid,1.0,0.0625,3
0.15922177187247738,0.313232421875,0.2140855872295343,0.4920550110414553,sigmoid,0.125,8.0,2
0.5354025153444791,0.524169921875,0.20894657602575825,0.617099814853836,rbf,32.0,4.0,5
0.37636224064451507,0.4317626953125,0.26503530325675484,0.765483149903097,poly,32.0,0.001953125,3
0.5937881089753296,0.6507568359375,0.21410095993810419,0.5016232049673219,rbf,0.0078125,16.0,2
0.6575015640566667,0.6495361328125,0.4971742319352397,0.8499440356963085,sigmoid,0.0009765625,0.015625,5
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.00390625,32.0,4
0.5354025153444791,0.524169921875,0.20894657602575825,0.617099814853836,rbf,512.0,4.0,2
0.5354025153444791,0.524169921875,0.20894657602575825,0.617099814853836,rbf,128.0,4.0,4
0.692260774001916,0.680419921875,0.2503563903074322,0.769851699990122,sigmoid,128.0,0.001953125,2
0.5674609111999667,0.56884765625,0.4275039109902447,0.8043535418105453,poly,0.5,0.125,2
0.6168850985996537,0.612548828125,0.4975038435268426,0.8373256671391212,sigmoid,0.0078125,0.0078125,5
0.4615601897656777,0.4892578125,0.3921564395088778,0.824897199223106,poly,0.5,0.0009765625,2
0.6921344545566108,0.6817626953125,0.3131967381102574,0.8439752524937164,rbf,0.001953125,0.5,4
0.5773887216828153,0.5718994140625,0.31749058072340863,0.7645846720528001,rbf,8.0,0.015625,3
0.6722659363513981,0.661376953125,0.2003354417978216,0.7097457802622648,sigmoid,256.0,0.03125,3
0.6043804480621037,0.5897216796875,0.199210052250258,0.6658339022347226,poly,0.00390625,512.0,5
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,32.0,256.0,3
0.6055036052098935,0.591064453125,0.197186735925152,0.6783558586262122,poly,16.0,0.25,5
0.5668267911972598,0.55517578125,0.21408545095192938,0.4979823752992171,rbf,0.0009765625,16.0,4
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.00390625,16.0,4
0.6686736020717983,0.660888671875,0.19686017963586838,0.6824787491228059,rbf,8.0,0.25,5
0.5633543948919123,0.5487060546875,0.21134292364870622,0.6026737703985693,rbf,0.0625,4.0,5
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,4.0,4
0.6298644706474044,0.62451171875,0.4964682055668339,0.8437222140660546,rbf,0.5,0.0009765625,5
0.5779048177066364,0.5626220703125,0.2140855872343051,0.49155965438361754,rbf,0.0009765625,256.0,2
0.37717354601815567,0.4197998046875,0.2629691158886225,0.7042604501216011,sigmoid,0.5,0.125,4
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.0625,512.0,4
0.26358091151819196,0.365478515625,0.21717770947953377,0.6807107518777574,poly,0.0078125,0.001953125,4
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.001953125,256.0,4
0.26309505491305435,0.3642578125,0.3936949633401958,0.6333412621027723,poly,0.00390625,0.5,4
0.6159689077658397,0.6107177734375,0.4942855791180368,0.8349453656273016,sigmoid,0.03125,0.0625,3
0.35522233210111215,0.388916015625,0.2140855872343051,0.49155965438361754,rbf,64.0,64.0,4
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.25,32.0,4
0.5937881089753296,0.6507568359375,0.21410095993810419,0.5016232049673219,rbf,0.0078125,16.0,2
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.125,4.0,4
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,0.0009765625,4
0.6029476691580152,0.5888671875,0.2073598866349106,0.6070925105010947,linear,16.0,2.0,4
0.6448641791744003,0.6370849609375,0.5095549084699481,0.8424791584394371,sigmoid,2.0,0.0078125,3
0.14707224561160923,0.3104248046875,0.2140855872343051,0.49155965438361754,sigmoid,0.0009765625,512.0,4
0.5992785428175789,0.5841064453125,0.20185795520453037,0.6492084421972869,poly,0.00390625,16.0,4
0.642968322927416,0.63623046875,0.502218190063901,0.8479963011141973,sigmoid,0.0078125,0.015625,2
0.6935634633295755,0.681884765625,0.19765963838566894,0.7753072363351766,linear,0.5,32.0,2
0.6652942121625984,0.6541748046875,0.3465653462337137,0.8069339768793184,linear,0.125,128.0,3
0.598129557500031,0.608154296875,0.21399896652421244,0.4883228856655436,sigmoid,16.0,2.0,5
0.2170419982729146,0.34228515625,0.21967450692325957,0.6229432274351852,poly,8.0,0.0078125,5
0.6132922513478566,0.608642578125,0.48759667812763563,0.8343851308911749,sigmoid,0.25,0.001953125,4
0.5929345203749958,0.5771484375,0.206335427872876,0.6207422803962324,poly,16.0,16.0,3
0.5146186716831438,0.5213623046875,0.2224036522266869,0.736273326610238,rbf,0.0078125,2.0,4
0.6110155985102614,0.5977783203125,0.20765297373206515,0.6082638661055688,linear,4.0,0.25,3
0.6029476691580152,0.5888671875,0.2073598866349106,0.6070925105010947,linear,16.0,0.00390625,3
0.6259826226257421,0.6207275390625,0.5025056112232607,0.8442552306384359,linear,0.001953125,1.0,3
0.570227420247474,0.5537109375,0.2124410719892659,0.5743017931897091,poly,256.0,0.0625,2
0.6316465623364322,0.61767578125,0.1995312576773498,0.6653191239204013,poly,256.0,0.0625,3
0.4290185804862017,0.439208984375,0.2140855872343051,0.49155965438361754,rbf,0.015625,512.0,2
